gameid,side,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT05_22756,Blue,BoostGate Esports,oe:team:331c852427c61f82050b618c2b442c4,1,1.0,0.4834,1.0,1.0,1.0,1.0
LOLTMNT05_22756,Red,Dark Passage,oe:team:a42600a99997fca0d35f2821662b997,0,0.0,0.1991,0.0,0.0,0.0,0.0
LOLTMNT02_60400,Blue,H3ARTS,oe:team:9612b71bae1efe2a13f2fa4df2a421a,0,0.0,0.4594,0.0,1.0,1.0,1.0
LOLTMNT02_60400,Red,EXILE esports,oe:team:dba2e551039e079ceae513ba7386109,1,1.0,0.8576,1.0,0.0,0.0,0.0
LOLTMNT02_61370,Blue,GnG Amazigh,oe:team:c9d247506c051256fff4babbcfcab82,1,0.0,0.5095,0.0,1.0,1.0,1.0
LOLTMNT02_61370,Red,RA'AD,oe:team:6a4c502c27267c22c54b431be11b43f,0,1.0,0.0784,1.0,0.0,0.0,0.0
LOLTMNT02_61399,Blue,Rebels Gaming,oe:team:60411922d8062ecea0c728af9c876a0,0,0.0,0.2752,0.0,0.0,0.0,0.0
LOLTMNT02_61399,Red,Case Esports,oe:team:a7d0fbf8d498d1ecf38752df7f6259d,1,1.0,0.7225,1.0,1.0,1.0,1.0
LOLTMNT05_23883,Blue,Venomcrest Esports,oe:team:db052729079b7bbe03274df413b2d1b,1,1.0,0.2828,0.0,0.0,1.0,0.0
LOLTMNT05_23883,Red,NORD Esports,oe:team:6ef01b22224b92f917d70dd9f33568b,0,0.0,0.3676,1.0,1.0,0.0,1.0
LOLTMNT05_22769,Blue,Unicorns of Love Sexy Edition,oe:team:6a060bd74c9041bf0aa89adf9d15d12,1,1.0,0.6833,1.0,1.0,1.0,1.0
LOLTMNT05_22769,Red,MOUZ NXT,oe:team:7c4854374e4daa6b00206eb922359a9,0,0.0,0.3416,0.0,0.0,0.0,0.0
LOLTMNT05_22768,Blue,Cyber Wolves,oe:team:fb1fd138f4e0b99eacbe4da8395e94d,0,1.0,0.3035,1.0,1.0,0.0,0.0
LOLTMNT05_22768,Red,Ankora Gaming,oe:team:df045d28ec9b0b40ea9eb6ab50693ac,1,0.0,0.698,0.0,0.0,1.0,1.0
LOLTMNT02_60416,Blue,Dsyre Esports,oe:team:f05dcb5635b1d32962510e26e412218,1,1.0,0.6579,1.0,1.0,1.0,1.0
LOLTMNT02_60416,Red,ENEMI3S,oe:team:4e32226d1afb63dde4a39d02cb1cd0f,0,0.0,0.2632,0.0,0.0,0.0,0.0
LOLTMNT02_61388,Blue,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,1,1.0,0.6168,1.0,1.0,1.0,1.0
LOLTMNT02_61388,Red,mCon esports,oe:team:ee662fa8580ced6fb87aa4ca5b1fe7b,0,0.0,0.4112,0.0,0.0,0.0,0.0
LOLTMNT05_22770,Blue,Team GO,oe:team:8d538207b9de9d20e1a525aae593515,1,0.0,0.4514,0.0,0.0,1.0,1.0
LOLTMNT05_22770,Red,GameWard,oe:team:312ee76ca74cbb5cb984d8b71ef4847,0,1.0,0.0967,1.0,1.0,0.0,0.0
LOLTMNT02_61414,Blue,Fly5,oe:team:24de8726f1ed4baa0bf7c946640b920,0,1.0,0.1867,0.0,0.0,0.0,0.0
LOLTMNT02_61414,Red,Esport STUBA,oe:team:17fa6b1358f7feeb5a68bbf5cd3d0d6,1,0.0,0.3423,1.0,1.0,1.0,1.0
LOLTMNT02_60418,Blue,One More Esports,oe:team:ca663b1c89065ae6491db8e9cd5c305,0,0.0,0.5813,1.0,0.0,0.0,0.0
LOLTMNT02_60418,Red,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,1,1.0,1.1302,0.0,1.0,1.0,1.0
LOLTMNT05_22775,Blue,NASR eSports Turkey,oe:team:1bcba9d314932379a955b3de9e8654d,1,1.0,0.479,0.0,1.0,1.0,1.0
LOLTMNT05_22775,Red,Galakticos,oe:team:28428f3022fc1ea52264b35912093dc,0,0.0,0.1277,1.0,0.0,0.0,0.0
LOLTMNT02_61418,Blue,Ramboot Club,oe:team:d17ce7a4192b52f8e1daf94c381c75f,1,0.0,0.5879,0.0,1.0,1.0,1.0
LOLTMNT02_61418,Red,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,1.0,0.2058,1.0,0.0,0.0,0.0
LOLTMNT02_60430,Blue,EKO Academy,oe:team:cd7cc0de81ba081ae734a9c0aa5bba6,0,1.0,0.2565,1.0,0.0,0.0,0.0
LOLTMNT02_60430,Red,Axolotl,oe:team:e7121adad88546bce0ff2cc41c2d343,1,0.0,0.4169,0.0,1.0,1.0,1.0
LOLTMNT05_22785,Blue,FC Schalke 04 Esports,oe:team:1d0f5e58f39613aff1a3dd4ed85933e,0,0.0,0.3095,0.0,1.0,0.0,0.0
LOLTMNT05_22785,Red,SK Gaming Prime,oe:team:aa8c3b781d96ddb7a24ab3240918988,1,1.0,0.5416,1.0,0.0,1.0,1.0
LOLTMNT02_60433,Blue,SNOOZE Esports,oe:team:d0cd5a00349efaf7a3b8df54e1357e2,1,1.0,0.7263,0.0,0.0,1.0,1.0
LOLTMNT02_60433,Red,Dynasty,oe:team:5c1d767e4c02111f0def3b6691b4851,0,0.0,0.3631,1.0,1.0,0.0,0.0
LOLTMNT02_60435,Blue,Maverix,oe:team:601cc8d49e98a9fcd0c4e674157d628,1,1.0,1.1577,0.0,1.0,1.0,0.0
LOLTMNT02_60435,Red,Inside Games,oe:team:c2bd1dd17a070dbbb8df9aefb634a41,0,0.0,0.86,1.0,0.0,0.0,1.0
LOLTMNT05_23898,Blue,Crvena zvezda Esports,oe:team:f4b807048502e27f01499f06b235a9a,0,0.0,0.2347,0.0,0.0,0.0,1.0
LOLTMNT05_23898,Red,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,1,1.0,0.4988,1.0,1.0,1.0,0.0
LOLTMNT05_23900,Blue,Lionscreed,oe:team:4fcce38bb1040d265360c445aa5875a,1,1.0,0.6266,0.0,1.0,1.0,0.0
LOLTMNT05_23900,Red,Verdant,oe:team:b33646d7b7b14dd6da17a88f6ddb592,0,0.0,0.2507,1.0,0.0,0.0,1.0
LOLTMNT05_23901,Blue,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,1,0.0,0.6026,1.0,0.0,1.0,1.0
LOLTMNT05_23901,Red,Aegis,oe:team:e3a29387c70230d76837b86c2aefd14,0,1.0,0.2009,0.0,1.0,0.0,0.0
LOLTMNT05_23904,Blue,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,0.0,1.196,0.0,1.0,1.0,1.0
LOLTMNT05_23904,Red,Keypulse Esports,oe:team:d9f29b4eac8fd2a40f5a117e294316f,0,1.0,0.3987,1.0,0.0,0.0,0.0
LOLTMNT02_61424,Blue,Anubis Gaming,oe:team:f2094ae60f9b1f3b6a17ad88ad75fc1,1,1.0,0.4913,1.0,1.0,0.0,0.0
LOLTMNT02_61424,Red,Twisted Minds,oe:team:40d8ba3a56bb69899bc84d078a11c1a,0,0.0,0.5554,0.0,0.0,1.0,1.0
LOLTMNT05_23905,Blue,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,1,1.0,0.7415,0.0,1.0,1.0,1.0
LOLTMNT05_23905,Red,Misa Esports,oe:team:196ea640b81c54e20e32b6294ab9769,0,0.0,0.2472,1.0,0.0,0.0,0.0
LOLTMNT02_60444,Blue,Macko Esports,oe:team:a2e63aee03585f0b37ff4cad936e349,1,0.0,0.6073,1.0,1.0,1.0,1.0
LOLTMNT02_60444,Red,DREN Esports,oe:team:ee569c9f5e85fba8fcf57d51b1b78ed,0,1.0,0.2024,0.0,0.0,0.0,0.0
LOLTMNT02_60446,Blue,UCAM Esports,oe:team:746e6715fc4295c54954be5efc385af,0,1.0,0.2118,0.0,0.0,0.0,0.0
LOLTMNT02_60446,Red,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,1,0.0,0.7867,1.0,1.0,1.0,1.0
LOLTMNT05_23911,Blue,Austrian Force willhaben,oe:team:a1934e3feca7db728021f9c61a6bc27,0,0.0,0.2152,1.0,0.0,0.0,0.0
LOLTMNT05_23911,Red,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,1,1.0,0.5919,0.0,1.0,1.0,1.0
LOLTMNT02_61429,Blue,ZennIT,oe:team:79fc65ce199f2e4fe97e277bdef6695,1,1.0,0.4703,0.0,1.0,0.0,1.0
LOLTMNT02_61429,Red,KRC Genk Esports,oe:team:01a959b2a20ca77057e580ec051aa3e,0,0.0,0.2016,1.0,0.0,1.0,0.0
LOLTMNT02_60447,Blue,Delta Syndicate,oe:team:d7b1c568f7a023c10d7ad7778b48cc7,0,1.0,0.3363,0.0,1.0,0.0,0.0
LOLTMNT02_60447,Red,Team Meliora,oe:team:6ec5a2c4ca3b81f6c486a6f0e7fc54d,1,0.0,0.4204,1.0,0.0,1.0,1.0
LOLTMNT05_22798,Blue,Ruddy Esports,oe:team:1360b56735647c1a908fc807aa8f09c,1,1.0,0.5299,1.0,0.0,1.0,1.0
LOLTMNT05_22798,Red,Lundqvist Lightside,oe:team:91e745607dea86d98f6307553e0491d,0,0.0,0.3785,0.0,1.0,0.0,0.0
LOLTMNT05_22795,Blue,Diamant Esports,oe:team:830f05a5024d0794bd8d5b598b2432b,1,0.0,0.4941,0.0,0.0,0.0,0.0
LOLTMNT05_22795,Red,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,0,1.0,0.3991,1.0,1.0,1.0,1.0
LOLTMNT05_23914,Blue,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,1,0.0,0.665,0.0,0.0,1.0,0.0
LOLTMNT05_23914,Red,Odivelas Sports Club,oe:team:fca935f82fd01de843aa2799eb575ea,0,1.0,0.5441,1.0,1.0,0.0,1.0
LOLTMNT05_22799,Blue,Solary,oe:team:90938c428db11f6e372f5c6833b9743,0,0.0,0.3676,0.0,0.0,1.0,0.0
LOLTMNT05_22799,Red,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,1,1.0,0.4084,1.0,1.0,0.0,1.0
LOLTMNT02_61436,Blue,Atleta Esport,oe:team:2857b1b013cbea649c5c610a18efa44,1,0.0,0.5663,0.0,0.0,0.0,0.0
LOLTMNT02_61436,Red,aNc Outplayed,oe:team:cd6b4265231d4ba346274357681c335,0,1.0,0.2683,1.0,1.0,1.0,1.0
LOLTMNT02_60455,Blue,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,0,0.0,0.1574,0.0,0.0,0.0,0.0
LOLTMNT02_60455,Red,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,1,1.0,0.4721,1.0,1.0,1.0,1.0
LOLTMNT02_61438,Blue,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,0,1.0,0.3814,0.0,1.0,0.0,0.0
LOLTMNT02_61438,Red,Guasones,oe:team:91c35185025768de7d8aa448933f56c,1,0.0,0.3814,1.0,0.0,1.0,1.0
LOLTMNT02_61439,Blue,Once Upon A Team,oe:team:e1cbefa2c9766f5deaa96d958a31e89,0,0.0,0.0711,0.0,0.0,0.0,0.0
LOLTMNT02_61439,Red,Myth Esports,oe:team:04bb54d81b8d6daaaf0eee289e9eb03,1,1.0,0.6758,1.0,1.0,1.0,1.0
LOLTMNT05_22805,Blue,Berlin International Gaming,oe:team:3de935df8f40fbb4d0e564d4a20e6cb,0,1.0,0.3932,0.0,1.0,1.0,0.0
LOLTMNT05_22805,Red,Eintracht Spandau,oe:team:980ab072663574c2e4fca71f275d302,1,0.0,0.5242,1.0,0.0,0.0,1.0
LOLTMNT05_22808,Blue,White Dragons,oe:team:6468029fb605bd6fdf1cf866e890739,0,1.0,0.1939,0.0,1.0,0.0,1.0
LOLTMNT05_22808,Red,BWE Esports,oe:team:82e3504486eabe3575dc4b5ff507451,1,0.0,0.4155,1.0,0.0,1.0,0.0
LOLTMNT05_22809,Blue,Partizan Esports,oe:team:e42ade212c09777da0f54bffe481f6d,0,0.0,0.2434,0.0,0.0,0.0,0.0
LOLTMNT05_22809,Red,SPIKE Syndicate,oe:team:21903b00a2d96c19ca87cb0e4b28527,1,1.0,0.8519,1.0,1.0,1.0,1.0
LOLTMNT05_23933,Blue,Gentle Mates,oe:team:d2c27cb51cedbbac1752f1ec81addc4,0,1.0,0.2257,1.0,0.0,0.0,1.0
LOLTMNT05_23933,Red,Team du Sud,oe:team:1dc6411295a36bd29c29b1096ba859d,1,0.0,0.4764,0.0,1.0,1.0,0.0
LOLTMNT03_41236,Blue,Isurus,oe:team:5737b101780a9835142549164be1ac4,1,0.0,0.6883,1.0,0.0,0.0,1.0
LOLTMNT03_41236,Red,Six Karma,oe:team:3d3456d514814ba68c9532044bc50e2,0,1.0,0.4788,0.0,1.0,1.0,0.0
LOLTMNT05_22810,Blue,SAW,oe:team:a8a0eef53287f2902287c62a06cabd1,1,1.0,0.668,1.0,1.0,1.0,1.0
LOLTMNT05_22810,Red,Hurricane of Feathers,oe:team:38eebf1d7f1cbc9ee434d8bea9b33cc,0,0.0,0.1179,0.0,0.0,0.0,0.0
LOLTMNT03_42249,Blue,Six Karma,oe:team:3d3456d514814ba68c9532044bc50e2,1,0.0,0.7258,0.0,0.0,1.0,0.0
LOLTMNT03_42249,Red,Isurus,oe:team:5737b101780a9835142549164be1ac4,0,1.0,0.3456,1.0,1.0,0.0,1.0
LOLTMNT03_41266,Blue,Isurus,oe:team:5737b101780a9835142549164be1ac4,1,0.0,0.8731,1.0,1.0,1.0,1.0
LOLTMNT03_41266,Red,Six Karma,oe:team:3d3456d514814ba68c9532044bc50e2,0,1.0,0.4191,0.0,0.0,0.0,0.0
LOLTMNT03_42282,Blue,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,1,1.0,0.7746,1.0,1.0,1.0,1.0
LOLTMNT03_42282,Red,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,0,0.0,0.3228,0.0,0.0,0.0,0.0
LOLTMNT03_41296,Blue,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,1,0.0,0.721,0.0,1.0,1.0,1.0
LOLTMNT03_41296,Red,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,1.0,0.4506,1.0,0.0,0.0,0.0
LOLTMNT03_41311,Blue,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,1,0.0,0.3114,1.0,0.0,1.0,1.0
LOLTMNT03_41311,Red,INFINITY,oe:team:7e3dd5ff49e1a44784d225d2de40260,0,1.0,0.1557,0.0,1.0,0.0,0.0
LOLTMNT02_61478,Blue,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,0,0.0,0.103,0.0,0.0,0.0,0.0
LOLTMNT02_61478,Red,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,1.0,0.5495,1.0,1.0,1.0,1.0
LOLTMNT02_61477,Blue,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,1,0.0,0.6298,0.0,1.0,1.0,0.0
LOLTMNT02_61477,Red,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,0,1.0,0.2863,1.0,0.0,0.0,1.0
LOLTMNT02_61490,Blue,Nongshim Esports Academy,oe:team:7c64febcd5ccff13dcd035dc6867a00,0,0.0,0.3454,0.0,0.0,0.0,1.0
LOLTMNT02_61490,Red,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,1.0,0.5965,1.0,1.0,1.0,0.0
10822-10822_game_1,Blue,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,0,1.0,0.2867,,,,
10822-10822_game_1,Red,Weibo Gaming Youth Team,oe:team:557e2d6abd8a8896014e4351756c305,1,0.0,0.7885,,,,
LOLTMNT02_60528,Blue,Kwangdong Freecs Challengers,oe:team:ce666ec5e91131390b04ed14a858cb1,0,0.0,0.2663,1.0,0.0,0.0,0.0
LOLTMNT02_60528,Red,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,1,1.0,0.5621,0.0,1.0,1.0,1.0
LOLTMNT02_61503,Blue,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,0.0,0.3885,1.0,1.0,0.0,1.0
LOLTMNT02_61503,Red,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.7771,0.0,0.0,1.0,0.0
10822-10822_game_2,Blue,Weibo Gaming Youth Team,oe:team:557e2d6abd8a8896014e4351756c305,1,0.0,0.7103,,,,
10822-10822_game_2,Red,MiaoJing (妙竞),oe:team:3fbe14cabc2c91b41d58e14930276fd,0,1.0,0.2617,,,,
LOLTMNT02_60545,Blue,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,0,0.0,0.1342,0.0,0.0,0.0,0.0
LOLTMNT02_60545,Red,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,0.3488,1.0,1.0,1.0,1.0
LOLTMNT02_61525,Blue,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,0.0,0.2913,0.0,1.0,1.0,1.0
LOLTMNT02_61525,Red,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,0,1.0,0.1942,1.0,0.0,0.0,0.0
10786-10786_game_1,Blue,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,1.0,0.2331,,,,
10786-10786_game_1,Red,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,0.0,0.6992,,,,
10823-10823_game_1,Blue,Anyone's Legend.Young,oe:team:4278e8a32eefe381f75ac6d09218de3,1,1.0,0.6738,,,,
10823-10823_game_1,Red,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,0.0,0.3809,,,,
LOLTMNT02_60555,Blue,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,0,0.0,0.2957,0.0,1.0,0.0,0.0
LOLTMNT02_60555,Red,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,0.69,1.0,0.0,1.0,1.0
10786-10786_game_2,Blue,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,0,0.0,0.4381,,,,
10786-10786_game_2,Red,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,1.0,0.5038,,,,
LOLTMNT02_61530,Blue,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,0,0.0,0.245,0.0,0.0,0.0,0.0
LOLTMNT02_61530,Red,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1.0,0.4201,1.0,1.0,1.0,1.0
10823-10823_game_2,Blue,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,1,1.0,0.7984,,,,
10823-10823_game_2,Red,Anyone's Legend.Young,oe:team:4278e8a32eefe381f75ac6d09218de3,0,0.0,0.1198,,,,
LOLTMNT02_61547,Blue,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,0,0.0,0.274,0.0,1.0,0.0,1.0
LOLTMNT02_61547,Red,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,1,1.0,0.7828,1.0,0.0,1.0,0.0
10823-10823_game_3,Blue,Anyone's Legend.Young,oe:team:4278e8a32eefe381f75ac6d09218de3,0,1.0,0.7256,,,,
10823-10823_game_3,Red,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,1,0.0,0.6698,,,,
LOLTMNT02_61563,Blue,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,0,0.0,0.211,0.0,1.0,1.0,1.0
LOLTMNT02_61563,Red,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,1,1.0,0.2345,1.0,0.0,0.0,0.0
LOLTMNT02_61569,Blue,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1.0,0.4091,0.0,0.0,1.0,1.0
LOLTMNT02_61569,Red,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,0.0,0.0,1.0,1.0,0.0,0.0
LOLTMNT02_61572,Blue,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,0,1.0,0.3526,0.0,1.0,0.0,1.0
LOLTMNT02_61572,Red,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,1,0.0,0.7051,1.0,0.0,1.0,0.0
10787-10787_game_1,Blue,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,1,1.0,0.4504,,,,
10787-10787_game_1,Red,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,0,0.0,0.2252,,,,
10824-10824_game_1,Blue,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,0.0,0.7025,,,,
10824-10824_game_1,Red,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,0,1.0,0.2874,,,,
LOLTMNT02_61592,Blue,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,0,0.0,0.357,1.0,0.0,0.0,0.0
LOLTMNT02_61592,Red,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,1,1.0,0.6247,0.0,1.0,1.0,1.0
LOLTMNT02_61595,Blue,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,0.0,0.2541,0.0,1.0,0.0,0.0
LOLTMNT02_61595,Red,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1.0,0.5365,1.0,0.0,1.0,1.0
LOLTMNT02_60613,Blue,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,0,0.0,0.2029,0.0,0.0,0.0,1.0
LOLTMNT02_60613,Red,CTBC Flying Oyster,oe:team:0916b3c324c8577b0c6344f3e067f62,1,1.0,0.7779,1.0,1.0,1.0,0.0
10787-10787_game_2,Blue,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,1,1.0,0.4921,,,,
10787-10787_game_2,Red,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,0,0.0,0.1136,,,,
LOLTMNT02_61596,Blue,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,1,1.0,0.4859,1.0,1.0,1.0,0.0
LOLTMNT02_61596,Red,Team Bliss,oe:team:0b27fc98592297c4441bce44760a642,0,0.0,0.1429,0.0,0.0,0.0,1.0
10824-10824_game_2,Blue,Rare Atom Period,oe:team:67140a291d66109643b99e9dff2cbc3,0,0.0,0.0693,,,,
10824-10824_game_2,Red,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,1.0,0.5889,,,,
LOLTMNT02_60616,Blue,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,0,0.0,0.1248,0.0,1.0,0.0,0.0
LOLTMNT02_60616,Red,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,1,1.0,0.9154,1.0,0.0,1.0,1.0
10788-10788_game_1,Blue,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.2816,,,,
10788-10788_game_1,Red,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,0,0.0,0.1971,,,,
10787-10787_game_3,Blue,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,1,1.0,0.8829,,,,
10787-10787_game_3,Red,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,0,0.0,0.0803,,,,
LOLTMNT02_60632,Blue,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,0,0.0,0.1136,0.0,1.0,0.0,1.0
LOLTMNT02_60632,Red,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,1,1.0,0.947,1.0,0.0,1.0,0.0
LOLTMNT02_61624,Blue,Team Whales,oe:team:407a64574852482edb8c1560eab637c,1,0.0,0.5976,1.0,1.0,0.0,0.0
LOLTMNT02_61624,Red,Rainbow Warriors,oe:team:afeca2d124b58ca3538d968b859aa65,0,1.0,0.6574,0.0,0.0,1.0,1.0
10788-10788_game_2,Blue,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,0.0,0.3406,,,,
10788-10788_game_2,Red,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,0,1.0,0.0786,,,,
LOLTMNT02_60653,Blue,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,1,1.0,0.3699,1.0,1.0,1.0,0.0
LOLTMNT02_60653,Red,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,0,0.0,0.2114,0.0,0.0,0.0,1.0
LOLTMNT02_61642,Blue,Team Whales,oe:team:407a64574852482edb8c1560eab637c,1,0.0,0.7754,1.0,1.0,1.0,1.0
LOLTMNT02_61642,Red,Rainbow Warriors,oe:team:afeca2d124b58ca3538d968b859aa65,0,1.0,0.2585,0.0,0.0,0.0,0.0
LOLTMNT02_62001,Blue,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,1,1.0,0.6122,0.0,1.0,1.0,1.0
LOLTMNT02_62001,Red,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,0,0.0,0.068,1.0,0.0,0.0,0.0
LOLTMNT02_63027,Blue,Europe Saviors Club,oe:team:e1a6907d696e9dab6cd3d954ac2aa76,0,0.0,0.3978,0.0,0.0,0.0,0.0
LOLTMNT02_63027,Red,Entropiq,oe:team:06554c70cfe8a6be14b004b3c18abe6,1,1.0,0.9765,1.0,1.0,1.0,1.0
LOLTMNT05_25006,Blue,Misa Esports,oe:team:196ea640b81c54e20e32b6294ab9769,1,1.0,0.4553,0.0,1.0,1.0,1.0
LOLTMNT05_25006,Red,FUT Esports,oe:team:8df5e2c8825f60f136b2cbed5633a81,0,0.0,0.1401,1.0,0.0,0.0,0.0
LOLTMNT02_63041,Blue,GLORE,oe:team:5e86e312935ad545ee215e67adcee9c,1,0.0,0.5651,1.0,1.0,1.0,1.0
LOLTMNT02_63041,Red,BRUTE,oe:team:ddb6aa775eebeffd5cc41ba5c35c6a1,0,1.0,0.3768,0.0,0.0,0.0,0.0
LOLTMNT05_24019,Blue,Galakticos,oe:team:28428f3022fc1ea52264b35912093dc,0,1.0,0.3636,0.0,0.0,0.0,0.0
LOLTMNT05_24019,Red,Beşiktaş Esports,oe:team:4f19751f9f051533995772897da2d77,1,0.0,0.6909,1.0,1.0,1.0,1.0
LOLTMNT05_24017,Blue,Esprit Shōnen,oe:team:df682d5adfed257780a68a85004ed27,1,1.0,0.7846,0.0,1.0,1.0,1.0
LOLTMNT05_24017,Red,Lille Esport,oe:team:f9d5cf621532c5ac51e0947d7098b7f,0,0.0,0.3304,1.0,0.0,0.0,0.0
LOLTMNT02_63070,Blue,Team UNiTY,oe:team:6e322bda09963acbe90845ce95e76f4,0,1.0,0.314,1.0,0.0,0.0,1.0
LOLTMNT02_63070,Red,eSuba,oe:team:3faefd9245a4ef6ba347fbcf2a51515,1,0.0,0.4187,0.0,1.0,1.0,0.0
LOLTMNT02_62060,Blue,RA'AD,oe:team:6a4c502c27267c22c54b431be11b43f,0,1.0,0.271,0.0,1.0,0.0,0.0
LOLTMNT02_62060,Red,One More Esports,oe:team:ca663b1c89065ae6491db8e9cd5c305,1,0.0,0.345,1.0,0.0,1.0,1.0
LOLTMNT05_24024,Blue,Project Conquerors,oe:team:ad003d7f74930eeab29a6029c3b9f52,0,1.0,0.5096,0.0,1.0,0.0,0.0
LOLTMNT05_24024,Red,Ici Japon Corp. Esport,oe:team:7d2c778dc03e3fe0db9e45a57895b88,1,0.0,0.6795,1.0,0.0,1.0,1.0
