gameid,Bluetopgp,Bluetopwr,Bluetopkda,result,Redtopgp,Redtopwr,Redtopkda,Bluejngp,Bluejngwr,Bluejngkda,Redjnggp,Redjngwr,Redjngkda,Bluemidgp,Bluemidwr,Bluemidkda,Redmidgp,Redmidwr,Redmidkda,Bluebotgp,Bluebotwr,Bluebotkda,Redbotgp,Redbotwr,Redbotkda,Bluesupgp,Bluesupwr,Bluesupkda,Redsupgp,Redsupwr,Redsupkda
LOLTMNT02_69570,14.0,0.93,0.5,1.0,16.0,0.69,0.0,12.0,0.83,0.0,5.0,0.0,0.0,6.0,1.0,1.0,11.0,0.64,0.5,12.0,0.75,0.5,6.0,0.33,1.5,7.0,0.57,0.0,3.0,0.33,0.0
10948-10948_game_3,13.0,0.69,2.0,1.0,1.0,0.0,0.67,4.0,0.5,0.0,4.0,0.25,0.5,6.0,0.5,1.5,11.0,0.55,5.0,8.0,0.5,4.0,7.0,0.43,6.0,3.0,0.67,0.0,2.0,0.5,0.5
10948-10948_game_4,4.0,0.75,1.5,0.0,8.0,0.38,0.33,7.0,0.29,2.33,1.0,1.0,6.0,8.0,0.62,1.0,1.0,1.0,2.0,7.0,0.43,6.0,10.0,0.6,0.0,6.0,0.17,0.14,4.0,0.25,0.0
10948-10948_game_5,13.0,0.69,2.0,0.0,7.0,0.57,0.33,4.0,0.5,0.0,11.0,0.82,0.5,6.0,0.5,1.5,11.0,0.55,5.0,10.0,0.6,0.0,12.0,0.42,1.0,4.0,0.25,0.0,10.0,0.8,0.0
LOLTMNT04_33218,2.0,0.5,2.0,0.0,5.0,0.6,0.0,7.0,0.57,1.33,2.0,0.5,0.25,2.0,0.5,2.0,1.0,1.0,0.33,5.0,0.6,6.0,6.0,0.83,3.0,8.0,0.75,1.33,4.0,1.0,0.25
LOLTMNT01_81000,4.0,0.5,0.5,1.0,1.0,0.0,1.0,9.0,0.78,1.0,1.0,0.0,0.67,7.0,1.0,15.0,3.0,0.67,1.0,4.0,0.75,7.0,2.0,0.0,1.0,1.0,1.0,0.33,1.0,0.0,0.0
LOLTMNT04_33221,3.0,1.0,1.0,1.0,2.0,0.0,0.25,5.0,1.0,2.33,7.0,0.57,1.33,1.0,1.0,0.86,2.0,0.0,0.0,6.0,0.83,3.0,5.0,0.6,6.0,4.0,1.0,0.25,1.0,0.0,1.0
LOLTMNT01_81382,5.0,0.8,0.5,1.0,4.0,0.5,4.0,9.0,0.78,1.0,4.0,0.75,0.67,7.0,1.0,15.0,1.0,0.0,0.0,8.0,1.0,9.0,2.0,0.0,1.0,4.0,0.5,0.0,2.0,0.0,0.17
LOLTMNT01_82033,3.0,0.67,3.0,0.0,2.0,1.0,3.0,3.0,0.67,0.17,7.0,0.43,0.0,2.0,0.0,0.33,6.0,0.67,9.0,6.0,0.5,0.5,3.0,0.33,0.14,2.0,0.0,0.17,2.0,1.0,0.5
LOLTMNT04_33226,1.0,0.0,0.5,0.0,2.0,1.0,1.0,7.0,0.57,1.33,2.0,0.5,4.0,2.0,0.5,3.0,6.0,0.67,1.8,2.0,0.5,3.0,3.0,0.67,6.5,1.0,0.0,0.0,4.0,1.0,0.25
LOLTMNT02_68737,7.0,0.14,0.8,0.0,1.0,1.0,2.67,3.0,0.0,0.5,4.0,0.75,1.0,6.0,0.17,0.33,3.0,0.67,1.75,3.0,0.33,1.0,4.0,0.5,1.0,9.0,0.33,0.0,3.0,0.67,0.25
LOLTMNT02_69745,4.0,0.75,7.0,0.0,5.0,0.6,0.33,1.0,0.0,0.6,4.0,0.25,0.8,1.0,0.0,0.5,2.0,0.5,7.0,2.0,0.5,5.0,4.0,0.75,0.78,4.0,0.75,0.0,2.0,0.5,0.4
LOLTMNT02_69747,2.0,1.0,0.67,1.0,2.0,0.0,0.75,4.0,0.75,0.5,1.0,0.0,0.25,4.0,0.75,0.17,3.0,0.67,6.0,2.0,0.5,3.0,2.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,0.0
LOLTMNT02_68756,2.0,0.5,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.5,3.0,1.0,0.33,1.0,0.0,1.0,3.0,1.0,3.5,1.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0
LOLTMNT02_68761,2.0,0.0,0.0,0.0,1.0,1.0,1.5,1.0,0.0,0.33,2.0,0.5,1.0,1.0,0.0,0.6,2.0,1.0,6.5,1.0,0.0,1.0,3.0,0.67,1.33,1.0,0.0,0.0,3.0,1.0,2.0
LOLTMNT02_68790,9.0,0.67,0.67,0.0,6.0,0.5,1.0,9.0,0.78,3.0,4.0,0.75,8.0,8.0,0.75,2.0,13.0,0.69,5.0,2.0,0.5,9.0,4.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0
LOLTMNT02_69796,9.0,0.67,0.67,0.0,3.0,1.0,1.0,7.0,0.29,0.25,10.0,0.7,1.0,8.0,0.75,2.0,13.0,0.69,5.0,13.0,0.92,3.0,13.0,0.62,6.0,2.0,0.5,0.33,5.0,1.0,0.0
10944-10944_game_1,2.0,0.5,5.0,0.0,3.0,1.0,4.0,2.0,0.0,0.25,2.0,1.0,2.0,5.0,0.6,10.0,3.0,1.0,4.0,4.0,0.75,4.0,5.0,0.8,13.0,6.0,0.67,0.5,9.0,0.56,1.0
LOLTMNT02_69799,1.0,0.0,1.0,0.0,12.0,0.67,1.0,1.0,0.0,1.0,4.0,0.75,8.0,3.0,0.33,1.5,8.0,0.5,0.33,8.0,0.75,3.0,12.0,0.67,4.5,2.0,0.5,0.4,5.0,1.0,0.0
10944-10944_game_2,4.0,0.5,1.0,0.0,10.0,0.7,3.0,2.0,0.0,0.17,7.0,0.57,3.0,2.0,0.5,1.5,1.0,1.0,4.0,4.0,0.75,4.0,5.0,0.8,0.4,10.0,0.6,0.0,4.0,0.75,0.0
10949-10949_game_1,12.0,0.42,0.0,1.0,18.0,0.5,4.0,6.0,0.83,0.33,8.0,0.62,0.5,4.0,1.0,6.0,13.0,0.62,4.0,3.0,1.0,6.0,1.0,0.0,0.0,12.0,0.83,0.0,1.0,0.0,0.0
10949-10949_game_2,7.0,0.86,3.0,1.0,12.0,0.58,0.17,12.0,0.5,8.0,10.0,0.5,5.0,2.0,1.0,11.0,7.0,0.57,1.33,2.0,1.0,0.5,9.0,0.33,3.0,9.0,0.78,0.33,18.0,0.61,0.0
10944-10944_game_3,1.0,0.0,3.0,0.0,5.0,0.8,1.5,2.0,0.5,6.0,10.0,0.6,0.0,6.0,0.5,0.75,5.0,0.4,0.25,3.0,0.33,5.0,7.0,0.57,0.5,2.0,0.0,0.33,2.0,1.0,5.0
10949-10949_game_3,3.0,0.67,0.0,1.0,6.0,0.5,3.0,6.0,0.83,0.33,12.0,0.5,8.0,3.0,0.67,8.0,13.0,0.62,4.0,6.0,0.67,5.0,2.0,0.5,2.0,18.0,0.61,0.0,3.0,0.67,0.5
10949-10949_game_4,6.0,0.5,3.0,0.0,12.0,0.58,0.17,12.0,0.5,8.0,4.0,0.25,0.33,1.0,0.0,0.0,4.0,1.0,6.0,7.0,0.71,3.0,9.0,0.67,11.0,9.0,0.78,0.33,18.0,0.61,0.0
LOLTMNT04_34136,1.0,0.0,0.29,0.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,2.33,1.0,0.0,0.67,1.0,1.0,1.75,5.0,0.4,1.71,1.0,1.0,3.0,1.0,0.0,0.3,4.0,1.0,0.25
LOLTMNT04_34142,3.0,0.33,10.0,0.0,2.0,0.5,0.0,2.0,0.0,1.0,5.0,0.6,0.0,1.0,0.0,1.4,6.0,0.83,8.5,5.0,0.4,1.71,6.0,0.83,3.0,2.0,0.0,0.67,2.0,1.0,0.29
LOLTMNT04_33241,3.0,0.33,10.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,5.0,0.6,0.0,1.0,0.0,0.6,6.0,0.83,8.5,5.0,0.4,1.71,6.0,0.83,3.0,2.0,0.0,0.67,2.0,1.0,0.29
LOLTMNT01_82245,7.0,0.57,3.0,1.0,6.0,0.83,3.0,4.0,0.25,1.0,5.0,0.6,1.0,3.0,0.67,2.0,2.0,0.5,2.0,1.0,1.0,6.0,2.0,0.5,2.4,4.0,0.75,1.0,2.0,0.0,0.0
LOLTMNT01_81598,6.0,0.83,3.0,1.0,2.0,0.0,2.5,2.0,1.0,1.0,2.0,0.5,2.5,4.0,0.5,0.67,4.0,0.75,2.0,4.0,0.75,14.0,3.0,0.33,4.0,3.0,1.0,0.0,10.0,0.6,3.0
LOLTMNT01_81605,7.0,0.57,3.0,1.0,4.0,0.75,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.67,2.0,4.0,0.5,0.67,6.0,0.83,4.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0
LOLTMNT01_82266,2.0,0.5,0.67,0.0,1.0,1.0,1.0,5.0,0.6,1.0,7.0,0.71,1.33,1.0,0.0,0.6,9.0,0.56,0.83,4.0,0.75,14.0,4.0,0.75,6.0,7.0,0.57,0.0,3.0,0.67,1.25
LOLTMNT02_68945,7.0,0.14,0.33,0.0,4.0,0.75,0.29,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,0.0,0.5,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0
LOLTMNT02_69956,2.0,0.5,0.0,0.0,2.0,0.5,0.0,2.0,0.5,0.0,1.0,1.0,6.0,3.0,0.67,4.0,1.0,1.0,3.0,3.0,0.33,4.0,1.0,1.0,8.0,3.0,0.33,0.17,1.0,1.0,0.0
LOLTMNT02_69959,3.0,0.0,0.33,0.0,2.0,1.0,4.0,1.0,0.0,0.2,1.0,1.0,3.0,1.0,0.0,0.33,1.0,1.0,3.0,1.0,0.0,0.33,3.0,0.67,5.0,2.0,0.0,0.0,1.0,1.0,1.0
LOLTMNT02_68962,3.0,0.67,1.0,0.0,2.0,1.0,7.0,1.0,0.0,1.0,2.0,1.0,0.67,1.0,0.0,0.5,3.0,0.67,2.0,1.0,0.0,0.5,2.0,1.0,12.0,2.0,0.0,0.0,3.0,1.0,0.67
LOLTMNT02_69964,3.0,0.67,1.0,0.0,2.0,0.5,3.0,1.0,0.0,0.83,2.0,0.5,3.33,2.0,0.5,8.0,1.0,1.0,1.0,1.0,0.0,0.29,2.0,0.5,2.67,1.0,0.0,0.0,2.0,0.5,0.5
LOLTMNT02_69976,4.0,0.75,7.0,1.0,1.0,0.0,0.0,4.0,0.75,1.0,1.0,0.0,1.0,2.0,0.5,2.25,2.0,0.5,1.0,4.0,0.5,1.0,1.0,0.0,3.4,4.0,0.75,0.0,1.0,0.0,0.2
LOLTMNT02_69978,2.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,2.33,1.0,0.0,0.43,1.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,1.5,1.0,0.0,0.17,5.0,1.0,1.0,1.0,0.0,0.2
LOLTMNT02_68985,2.0,0.5,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.5,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.67,6.0,1.0,0.0,2.0,2.0,1.0,2.33,1.0,0.0,0.12,3.0,0.67,0.25
LOLTMNT02_68989,1.0,1.0,4.0,1.0,1.0,0.0,1.5,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.6,1.0,0.0,0.4,2.0,1.0,11.0,1.0,0.0,2.5,1.0,1.0,1.0,1.0,0.0,0.0
LOLTMNT01_81645,9.0,0.78,3.0,1.0,1.0,0.0,0.4,3.0,1.0,0.75,3.0,0.33,0.33,4.0,1.0,5.0,1.0,0.0,0.75,5.0,0.6,0.25,4.0,0.5,14.0,6.0,1.0,3.0,3.0,0.0,0.0
LOLTMNT01_82307,4.0,0.5,2.0,1.0,6.0,0.33,2.0,3.0,0.33,0.33,1.0,0.0,0.33,1.0,1.0,1.0,1.0,0.0,1.75,3.0,0.67,3.0,3.0,0.33,2.0,1.0,1.0,0.57,1.0,0.0,0.4
LOLTMNT01_82310,9.0,0.78,3.0,1.0,12.0,0.67,1.67,3.0,1.0,0.75,3.0,0.33,0.33,3.0,1.0,8.0,2.0,0.0,0.25,6.0,0.33,0.2,5.0,0.4,0.0,1.0,1.0,0.5,3.0,0.0,0.0
LOLTMNT01_82313,9.0,0.78,3.0,1.0,2.0,0.0,0.5,2.0,0.5,6.0,1.0,0.0,0.17,3.0,0.67,2.0,2.0,0.0,0.25,6.0,0.33,0.2,1.0,0.0,0.75,4.0,1.0,0.0,8.0,0.62,0.25
LOLTMNT01_82335,3.0,1.0,7.0,1.0,1.0,0.0,0.17,2.0,0.5,0.0,2.0,0.5,5.0,7.0,0.71,1.33,9.0,0.67,0.0,2.0,0.5,1.0,4.0,0.25,1.5,1.0,1.0,0.0,1.0,0.0,2.0
LOLTMNT01_82342,5.0,0.8,0.17,1.0,3.0,0.67,5.0,4.0,0.5,4.0,2.0,0.5,0.0,9.0,0.67,0.0,7.0,0.71,1.33,6.0,0.83,0.71,1.0,0.0,2.0,1.0,1.0,0.33,1.0,0.0,0.0
LOLTMNT01_81680,3.0,0.33,1.0,0.0,3.0,0.67,0.75,3.0,0.0,0.4,2.0,1.0,1.0,2.0,0.5,10.0,5.0,1.0,2.33,3.0,0.33,0.33,6.0,0.83,1.5,1.0,0.0,0.0,2.0,0.5,0.0
LOLTMNT01_81681,1.0,0.0,0.25,0.0,5.0,0.8,0.17,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.5,1.0,5.0,1.0,2.33,1.0,0.0,1.0,2.0,1.0,1.2,1.0,0.0,0.43,4.0,0.5,0.0
10950-10950_game_1,4.0,0.5,1.0,0.0,1.0,1.0,3.0,4.0,0.25,0.5,13.0,0.92,1.5,5.0,0.2,1.5,10.0,0.5,4.0,8.0,0.5,4.0,15.0,0.73,2.5,1.0,0.0,0.0,5.0,0.4,0.0
10950-10950_game_2,7.0,0.57,2.0,1.0,16.0,0.56,1.0,13.0,0.62,1.0,11.0,0.82,0.5,6.0,0.67,1.0,11.0,0.55,5.0,13.0,0.77,5.0,8.0,0.5,4.0,10.0,0.9,0.33,1.0,0.0,0.75
10950-10950_game_3,7.0,0.43,4.0,0.0,7.0,0.71,0.5,4.0,0.5,0.75,3.0,0.33,2.0,11.0,0.55,5.0,2.0,0.5,1.0,12.0,0.42,1.0,11.0,0.36,3.0,6.0,0.17,0.14,9.0,0.89,0.0
LOLTMNT04_33268,1.0,0.0,0.33,0.0,2.0,1.0,1.75,13.0,0.77,0.33,5.0,0.6,9.0,6.0,0.67,8.0,3.0,0.67,2.0,4.0,0.25,0.0,6.0,0.83,4.5,3.0,0.67,0.0,13.0,0.69,0.5
LOLTMNT04_33281,5.0,0.8,3.0,1.0,2.0,0.5,5.0,7.0,0.86,0.0,2.0,0.0,0.17,3.0,0.67,2.0,1.0,0.0,1.0,4.0,0.75,2.0,1.0,0.0,3.33,13.0,0.69,0.5,2.0,0.0,0.0
LOLTMNT01_82410,2.0,1.0,1.5,1.0,9.0,0.56,3.0,6.0,0.67,0.5,9.0,0.78,1.0,7.0,0.71,6.0,1.0,0.0,0.0,13.0,0.69,1.5,10.0,0.6,2.0,3.0,1.0,1.67,2.0,0.5,0.0
LOLTMNT04_34190,6.0,1.0,7.0,1.0,2.0,0.0,0.0,7.0,0.86,0.5,1.0,0.0,0.0,9.0,1.0,0.67,8.0,0.62,1.33,1.0,1.0,2.0,3.0,0.67,1.0,5.0,1.0,1.0,1.0,0.0,0.0
LOLTMNT04_34191,5.0,0.4,1.67,1.0,7.0,0.71,6.0,4.0,1.0,5.0,9.0,0.78,7.0,6.0,0.67,0.6,5.0,0.8,5.0,3.0,1.0,7.0,6.0,0.67,2.5,1.0,1.0,0.33,2.0,0.5,2.0
LOLTMNT01_82423,4.0,0.75,0.0,1.0,6.0,0.33,1.0,5.0,0.8,1.33,11.0,0.73,4.0,5.0,0.8,0.0,10.0,0.4,8.0,9.0,0.78,1.5,4.0,0.5,1.33,3.0,0.67,0.0,10.0,0.5,0.5
LOLTMNT04_34199,5.0,0.8,3.0,1.0,1.0,0.0,1.0,5.0,1.0,7.0,5.0,0.6,4.0,4.0,0.5,0.25,4.0,0.25,0.25,4.0,1.0,5.0,2.0,0.5,8.0,13.0,0.69,0.5,5.0,0.4,0.4
LOLTMNT04_33293,2.0,0.5,7.0,1.0,12.0,0.75,8.0,7.0,0.86,0.5,1.0,0.0,0.67,9.0,1.0,0.67,6.0,0.83,0.5,1.0,1.0,12.0,3.0,0.33,0.0,8.0,0.5,0.0,6.0,0.5,0.0
LOLTMNT04_34200,4.0,0.25,5.0,0.0,6.0,0.67,7.0,2.0,0.5,0.0,9.0,0.67,0.67,1.0,0.0,0.6,4.0,1.0,4.0,3.0,0.33,5.0,2.0,1.0,9.0,3.0,0.33,0.25,10.0,0.5,0.75
LOLTMNT01_81759,4.0,0.25,1.0,0.0,2.0,1.0,1.5,5.0,0.6,3.0,6.0,0.67,0.5,8.0,0.75,1.5,7.0,0.71,6.0,6.0,0.5,1.0,4.0,0.75,0.6,1.0,0.0,0.0,3.0,0.67,0.0
LOLTMNT04_33294,5.0,0.4,2.0,0.0,3.0,1.0,1.67,7.0,0.57,0.0,9.0,0.78,7.0,1.0,0.0,0.5,5.0,0.8,0.5,6.0,0.5,1.33,4.0,0.75,5.0,5.0,0.6,0.0,2.0,1.0,1.5
LOLTMNT01_81762,8.0,0.75,8.0,1.0,11.0,0.91,0.0,11.0,0.73,4.0,5.0,0.8,1.33,10.0,0.4,8.0,2.0,0.5,1.0,5.0,0.6,17.0,9.0,0.78,1.5,4.0,0.5,0.0,2.0,0.0,0.33
LOLTMNT04_33296,4.0,0.5,0.33,1.0,2.0,0.5,7.0,3.0,0.67,1.0,3.0,0.33,5.0,8.0,0.62,1.33,5.0,0.6,0.0,3.0,0.67,1.0,8.0,0.62,4.0,11.0,0.82,0.0,8.0,0.5,0.0
LOLTMNT01_82442,8.0,0.75,4.0,1.0,2.0,0.0,0.0,10.0,0.9,1.0,9.0,0.33,0.4,8.0,0.75,1.5,7.0,0.71,6.0,7.0,0.86,4.0,13.0,0.69,1.5,6.0,1.0,0.5,1.0,0.0,0.0
LOLTMNT04_34204,4.0,0.25,5.0,0.0,6.0,0.67,7.0,2.0,0.5,1.0,7.0,0.43,0.0,5.0,0.6,2.0,6.0,0.83,7.0,3.0,0.33,5.0,4.0,0.75,4.0,3.0,0.33,0.25,3.0,1.0,0.0
LOLTMNT04_33297,2.0,0.5,5.0,0.0,2.0,1.0,0.0,6.0,0.67,0.0,4.0,1.0,5.0,5.0,0.8,3.0,6.0,0.67,0.6,6.0,0.67,2.5,3.0,1.0,0.0,2.0,0.5,1.0,6.0,0.67,0.0
LOLTMNT01_81766,11.0,0.91,0.0,1.0,4.0,0.25,3.0,1.0,1.0,4.0,9.0,0.44,2.0,5.0,0.8,0.0,10.0,0.4,8.0,9.0,0.78,1.5,5.0,0.6,17.0,6.0,0.83,0.12,10.0,0.5,0.5
LOLTMNT01_82448,4.0,0.75,0.67,1.0,7.0,0.57,3.0,8.0,1.0,0.0,4.0,0.25,1.0,6.0,0.67,1.0,3.0,0.67,2.0,11.0,0.64,11.0,6.0,0.83,4.0,8.0,0.62,0.5,2.0,0.0,0.0
LOLTMNT04_33298,2.0,0.5,7.0,0.0,12.0,0.75,8.0,8.0,0.75,0.75,3.0,0.67,1.0,2.0,0.5,2.5,8.0,0.62,1.33,3.0,0.67,9.0,7.0,0.57,2.0,8.0,0.5,0.0,6.0,0.5,0.0
LOLTMNT01_82450,6.0,0.5,1.0,0.0,8.0,0.75,4.0,6.0,0.67,0.5,10.0,0.9,1.0,7.0,0.71,6.0,5.0,0.4,0.67,13.0,0.69,1.5,8.0,1.0,9.0,2.0,0.0,2.0,6.0,1.0,0.5
