gameid,Bluetopgp,Bluetopwr,Bluetopkda10,Bluetopkda15,Bluetopgolddiffat10,Bluetopgolddiffat15,Redtopgp,Redtopwr,Redtopkda10,Redtopkda15,Redtopgolddiffat10,Redtopgolddiffat15,Bluejnggp,Bluejngwr,Bluejngkda10,Bluejngkda15,Bluejnggolddiffat10,Bluejnggolddiffat15,Redjnggp,Redjngwr,Redjngkda10,Redjngkda15,Redjnggolddiffat10,Redjnggolddiffat15,Bluemidgp,Bluemidwr,Bluemidkda10,Bluemidkda15,Bluemidgolddiffat10,Bluemidgolddiffat15,Redmidgp,Redmidwr,Redmidkda10,Redmidkda15,Redmidgolddiffat10,Redmidgolddiffat15,Bluebotgp,Bluebotwr,Bluebotkda10,Bluebotkda15,Bluebotgolddiffat10,Bluebotgolddiffat15,Redbotgp,Redbotwr,Redbotkda10,Redbotkda15,Redbotgolddiffat10,Redbotgolddiffat15,Bluesupgp,Bluesupwr,Bluesupkda10,Bluesupkda15,Bluesupgolddiffat10,Bluesupgolddiffat15,Redsupgp,Redsupwr,Redsupkda10,Redsupkda15,Redsupgolddiffat10,Redsupgolddiffat15,firsttower,firstblood,firstherald,firstbaron,firstdragon,result
LOLTMNT06_25840,3.0,0.67,0.75,2.11,440.0,1006.0,1.0,0.0,0.0,0.14,-1637.0,-3057.0,5.0,0.6,0.8,0.77,179.4,2.0,2.0,0.5,0.0,0.57,-734.0,-704.5,2.0,0.5,0.0,1.0,110.0,-146.5,5.0,0.4,0.0,1.62,-109.0,-455.4,2.0,1.0,1.0,5.0,204.5,-454.0,1.0,0.0,0.0,0.33,-304.0,835.0,7.0,0.71,0.0,0.17,-77.29,-32.43,1.0,0.0,1.0,0.17,287.0,155.0,1.0,1.0,1.0,1.0,1.0,1.0
LOLTMNT06_24857,1.0,1.0,1.0,1.33,-431.0,-181.0,1.0,0.0,1.0,1.2,431.0,181.0,3.0,0.33,0.4,0.89,258.33,539.67,4.0,0.5,0.0,1.23,-236.5,81.25,1.0,1.0,0.0,1.0,475.0,587.0,2.0,0.5,0.0,1.4,-478.0,-342.5,2.0,1.0,1.5,1.67,-23.5,-49.0,1.0,0.0,0.0,0.67,-645.0,-925.0,3.0,1.0,0.0,0.4,188.0,214.0,2.0,0.5,0.0,0.0,-95.0,90.0,1.0,0.0,0.0,0.0,1.0,1.0
LOLTMNT03_54760,2.0,1.0,0.5,1.56,845.0,1113.5,1.0,0.0,0.0,0.8,-666.0,-356.0,5.0,0.6,1.0,0.81,288.2,266.8,1.0,0.0,1.0,2.25,194.0,665.0,2.0,0.5,0.5,1.5,648.5,1150.0,1.0,0.0,0.0,1.0,-623.0,-1561.0,3.0,0.33,0.0,1.0,821.0,1260.33,1.0,0.0,0.0,1.5,-609.0,-1338.0,2.0,0.5,0.0,0.2,-266.0,-425.0,3.0,0.33,0.33,0.27,248.0,320.0,1.0,0.0,0.0,0.0,1.0,1.0
LOLTMNT06_25844,3.0,0.33,0.0,0.75,-296.33,-422.0,12.0,0.75,0.21,1.45,-294.0,-114.25,4.0,0.5,1.0,0.64,353.5,460.5,9.0,0.67,0.9,1.47,307.0,446.33,4.0,0.25,0.2,0.69,-186.25,38.0,1.0,1.0,0.0,1.5,-47.0,327.0,1.0,0.0,1.0,3.0,1069.0,1596.0,5.0,0.6,0.0,1.67,-618.8,-960.4,8.0,0.62,0.11,0.18,-173.62,-135.12,11.0,0.82,0.17,0.27,141.64,189.18,0.0,0.0,0.0,0.0,1.0,0.0
LOLTMNT06_24861,1.0,0.0,0.0,0.25,1151.0,1329.0,3.0,1.0,0.0,1.71,-126.0,387.0,1.0,0.0,2.0,0.67,230.0,-256.0,2.0,1.0,1.0,3.0,140.5,702.5,3.0,0.67,0.0,2.33,302.67,60.33,5.0,0.8,0.8,4.17,618.8,914.0,2.0,0.0,0.0,0.25,-994.5,-1636.0,3.0,0.67,0.33,1.86,93.67,145.67,2.0,0.0,0.0,0.14,890.0,983.0,3.0,0.67,0.0,0.29,-335.0,-225.67,1.0,1.0,1.0,1.0,0.0,0.0
LOLTMNT01_67814,6.0,1.0,0.12,0.81,-3.83,364.83,1.0,0.0,0.0,0.44,-1428.0,-2523.0,3.0,0.67,0.25,0.4,-161.33,-554.33,5.0,0.4,0.2,0.47,-219.0,2.2,3.0,0.67,0.33,3.5,66.33,519.33,3.0,0.33,0.0,1.11,-165.33,-344.33,6.0,0.83,0.63,1.85,399.33,296.5,9.0,0.67,0.55,2.04,146.44,396.78,4.0,0.75,0.0,0.62,36.25,-0.25,8.0,0.75,0.38,0.45,-77.12,-45.25,1.0,1.0,1.0,1.0,0.0,1.0
LOLTMNT06_24862,4.0,0.75,0.0,0.18,-86.75,-282.25,1.0,0.0,0.0,1.5,-65.0,-473.0,8.0,0.75,0.78,1.4,268.75,597.62,2.0,0.5,0.5,0.91,-46.0,-34.0,3.0,1.0,1.0,5.0,665.0,769.67,6.0,0.67,0.33,1.42,-74.5,-111.17,4.0,0.75,2.0,4.09,583.5,924.25,1.0,0.0,0.0,2.0,-974.0,-1588.0,4.0,0.75,0.12,0.1,-136.5,-83.25,1.0,0.0,0.5,0.1,73.0,-25.0,1.0,1.0,1.0,1.0,1.0,1.0
LOLTMNT03_54770,4.0,0.75,1.0,0.69,583.75,314.0,4.0,0.5,0.75,1.78,504.75,915.0,5.0,0.6,0.33,0.94,-461.6,-433.6,2.0,0.0,0.0,0.18,-155.0,-449.0,4.0,1.0,0.25,3.33,97.75,372.5,5.0,0.6,0.6,1.85,14.0,45.4,11.0,0.64,0.5,2.79,-77.09,534.36,5.0,0.6,0.43,1.4,-170.6,-1060.4,15.0,0.73,0.17,0.29,-110.93,-71.2,1.0,0.0,0.0,0.0,-260.0,-498.0,1.0,1.0,1.0,0.0,0.0,1.0
LOLTMNT03_54766,6.0,0.67,0.0,1.4,-71.5,415.17,4.0,0.25,0.25,0.35,-86.75,-394.5,6.0,0.83,1.17,2.29,508.83,561.67,4.0,0.25,0.75,1.62,-302.5,344.0,4.0,1.0,0.0,4.25,-213.0,-69.0,2.0,0.0,2.0,0.5,293.0,290.0,4.0,0.75,0.0,3.89,-483.0,-375.5,3.0,0.33,1.0,2.0,456.0,385.0,8.0,0.62,0.38,0.19,-76.25,-17.62,3.0,0.33,0.0,0.1,-12.33,76.33,1.0,0.0,0.0,1.0,1.0,1.0
LOLTMNT03_54771,6.0,0.67,0.0,1.4,-71.5,415.17,4.0,0.25,0.25,0.35,-86.75,-394.5,6.0,0.83,1.17,2.29,508.83,561.67,4.0,0.25,0.75,1.62,-302.5,344.0,4.0,1.0,0.0,4.25,-213.0,-69.0,2.0,0.0,2.0,0.5,293.0,290.0,4.0,0.75,0.0,3.89,-483.0,-375.5,3.0,0.33,1.0,2.0,456.0,385.0,8.0,0.62,0.38,0.19,-76.25,-17.62,3.0,0.33,0.0,0.1,-12.33,76.33,1.0,0.0,0.0,1.0,1.0,1.0
LOLTMNT01_68434,4.0,0.75,0.0,0.77,125.75,300.25,13.0,0.54,0.5,1.24,53.31,111.54,4.0,0.5,0.75,1.29,290.25,158.5,5.0,0.6,0.4,1.2,-421.4,-457.8,3.0,0.67,0.33,2.71,58.33,80.67,9.0,0.78,0.2,1.23,-74.44,-74.78,5.0,0.6,0.0,1.6,-1015.8,-1765.4,9.0,0.67,0.55,2.04,146.44,396.78,7.0,0.71,0.33,0.33,122.43,175.14,5.0,0.6,0.0,0.17,-473.8,-773.8,0.0,1.0,0.0,1.0,0.0,0.0
LOLTMNT06_24863,2.0,0.0,0.5,0.5,-167.0,-146.5,4.0,0.75,0.25,1.7,14.75,850.75,1.0,0.0,0.0,0.5,-511.0,-1149.0,2.0,1.0,1.0,3.0,140.5,702.5,2.0,0.0,0.0,0.43,-489.0,-713.5,5.0,0.8,0.8,4.17,618.8,914.0,2.0,0.0,0.0,0.25,-994.5,-1636.0,3.0,0.67,0.33,1.88,384.33,136.0,2.0,0.0,0.0,0.14,890.0,983.0,7.0,0.71,0.0,0.17,-77.29,-32.43,0.0,0.0,0.0,0.0,1.0,0.0
LOLTMNT06_24864,2.0,0.0,0.0,0.18,-331.0,-498.0,2.0,1.0,0.0,1.0,536.0,850.5,1.0,0.0,1.0,0.25,-239.0,-962.0,1.0,1.0,2.0,3.0,239.0,962.0,1.0,0.0,1.0,1.25,-85.0,182.0,1.0,1.0,0.0,1.0,85.0,-182.0,1.0,0.0,1.0,1.2,7.0,-2287.0,1.0,1.0,0.0,6.0,-7.0,2287.0,2.0,0.5,0.0,0.08,287.5,151.5,1.0,1.0,0.0,0.75,-258.0,-88.0,0.0,1.0,1.0,0.0,0.0,0.0
LOLTMNT03_54773,7.0,0.57,0.71,1.45,259.29,462.29,3.0,0.33,0.33,0.82,-36.33,-448.0,2.0,0.5,0.0,0.2,-67.0,-467.0,1.0,1.0,0.5,1.75,-220.0,-37.0,11.0,0.82,0.64,2.85,275.09,856.73,2.0,0.5,0.67,0.71,-188.5,-460.0,3.0,0.33,0.67,1.44,327.67,326.33,5.0,0.8,0.71,2.18,87.8,-227.8,3.0,0.67,0.0,0.33,229.0,417.67,9.0,0.44,0.18,0.25,323.22,515.33,1.0,0.0,0.0,1.0,0.0,0.0
LOLTMNT01_68457,6.0,1.0,0.12,0.81,-3.83,364.83,4.0,0.5,0.75,1.5,493.25,940.25,1.0,1.0,0.0,0.17,-512.0,-1345.0,5.0,0.4,0.2,0.47,-219.0,2.2,1.0,1.0,1.0,6.0,191.0,-168.0,1.0,0.0,0.0,0.25,-191.0,168.0,6.0,0.83,0.63,1.85,399.33,296.5,9.0,0.67,0.55,2.04,146.44,396.78,7.0,0.71,0.33,0.33,122.43,175.14,5.0,0.6,0.0,0.17,-473.8,-773.8,0.0,0.0,1.0,1.0,0.0,1.0
LOLTMNT01_68470,13.0,0.54,0.5,1.24,53.31,111.54,1.0,0.0,0.0,0.67,30.0,10.0,4.0,0.75,0.75,1.0,191.75,-33.0,4.0,0.25,0.0,0.23,-142.0,-24.75,9.0,0.78,0.2,1.23,-74.44,-74.78,3.0,0.67,0.33,3.5,66.33,519.33,3.0,0.33,0.67,0.85,472.67,631.33,7.0,0.57,0.62,2.38,3.57,217.29,2.0,0.5,1.0,0.67,383.0,-57.5,1.0,0.0,0.33,0.6,-358.0,342.0,1.0,0.0,1.0,1.0,1.0,1.0
LOLTMNT01_68475,6.0,1.0,0.12,0.81,-3.83,364.83,4.0,0.5,0.75,1.5,493.25,940.25,4.0,0.5,0.75,1.29,290.25,158.5,5.0,0.6,0.4,1.2,-421.4,-457.8,4.0,0.5,1.0,0.88,167.25,-20.75,3.0,0.33,0.0,1.11,-165.33,-344.33,7.0,0.57,0.62,2.38,3.57,217.29,3.0,0.33,0.67,0.85,472.67,631.33,7.0,0.71,0.33,0.33,122.43,175.14,2.0,0.0,0.5,0.25,123.0,71.0,0.0,1.0,0.0,0.0,0.0,1.0
LOLTMNT01_68494,7.0,0.57,0.62,0.9,170.43,207.14,2.0,0.0,0.0,0.25,-22.5,-155.5,8.0,0.62,0.38,0.52,50.88,202.88,2.0,0.5,0.5,0.4,57.0,-77.5,1.0,1.0,0.0,1.67,-426.0,443.0,5.0,0.6,1.8,2.73,503.6,581.2,3.0,0.67,0.33,0.44,-631.67,-926.67,5.0,0.4,0.2,1.38,0.2,-212.4,2.0,0.5,0.0,0.4,975.5,1816.0,4.0,0.75,0.0,0.5,-745.0,-1311.5,1.0,0.0,1.0,1.0,0.0,1.0
LOLTMNT01_68504,5.0,0.6,0.2,1.4,510.4,1147.0,1.0,0.0,0.0,0.0,-713.0,-2214.0,6.0,0.33,0.17,0.35,70.0,193.83,4.0,0.75,1.0,1.64,307.25,942.75,2.0,1.0,0.5,2.5,68.5,233.5,3.0,0.33,0.33,1.11,76.0,-391.0,6.0,0.5,0.29,0.82,13.17,-215.67,2.0,0.5,1.0,2.5,190.0,1212.0,3.0,0.67,0.0,0.0,246.67,144.0,2.0,0.5,0.5,0.2,253.5,302.0,1.0,0.0,1.0,1.0,1.0,1.0
LOLTMNT01_67923,7.0,0.71,0.0,1.64,-179.57,-230.86,5.0,0.6,0.0,1.38,-113.8,123.2,3.0,0.67,0.67,2.29,399.0,555.33,5.0,0.6,0.37,0.75,-517.6,-892.8,2.0,0.5,0.5,1.22,1.5,711.0,3.0,0.67,1.0,2.4,229.33,184.0,5.0,0.4,1.4,3.1,531.4,1334.2,2.0,0.5,0.0,1.0,-613.5,-1306.0,8.0,0.62,0.75,0.47,349.5,484.12,2.0,0.5,0.0,0.29,1.0,-21.5,1.0,0.0,1.0,0.0,0.0,0.0
LOLTMNT01_68527,7.0,0.86,0.43,1.75,-212.57,-209.57,6.0,0.67,0.86,2.2,618.33,675.17,3.0,1.0,1.0,2.1,340.0,696.67,4.0,0.5,0.5,0.6,157.0,70.0,3.0,1.0,0.25,1.57,-208.33,-498.0,5.0,0.2,1.0,1.4,559.0,818.2,3.0,1.0,0.0,5.0,-289.0,-72.33,8.0,0.25,0.5,1.52,-36.38,-131.62,1.0,1.0,0.0,0.33,298.0,793.0,1.0,0.0,0.0,0.0,-298.0,-793.0,0.0,0.0,1.0,1.0,1.0,1.0
LOLTMNT01_68533,6.0,0.5,0.33,1.46,151.83,293.83,4.0,0.5,0.5,0.67,127.0,450.25,3.0,0.67,0.33,0.83,-274.33,32.0,1.0,0.0,0.5,0.17,578.0,-282.0,6.0,0.5,1.17,1.53,316.0,518.83,3.0,0.33,0.0,0.53,-251.67,-322.0,5.0,0.6,0.0,2.0,-703.8,-1289.4,4.0,0.25,0.0,0.71,581.25,665.25,3.0,0.33,0.0,0.4,695.67,1346.0,2.0,0.5,0.5,0.75,171.0,-204.0,0.0,0.0,0.0,1.0,0.0,1.0
LOLTMNT01_67943,1.0,0.0,1.0,1.0,360.0,625.0,5.0,0.6,0.2,1.25,-218.8,-478.4,2.0,0.5,1.0,5.67,296.0,233.5,2.0,0.5,0.5,2.0,260.5,248.0,2.0,0.5,0.0,0.55,-19.5,-441.5,4.0,0.75,0.5,1.43,349.5,491.75,5.0,0.6,0.2,2.78,-429.8,-494.6,9.0,0.67,0.67,3.13,307.89,456.56,6.0,0.5,0.0,0.26,-142.83,-234.33,4.0,0.5,0.0,0.05,55.0,-60.5,0.0,0.0,1.0,0.0,0.0,0.0
10861-10861_game_1,4.0,0.5,,0.29,,,6.0,0.67,,2.18,,,5.0,0.6,,0.82,,,2.0,0.5,,0.4,,,1.0,1.0,,9.0,,,6.0,0.5,,1.1,,,5.0,0.6,,0.84,,,7.0,0.43,,0.96,,,4.0,0.5,,0.29,,,1.0,0.0,,0.0,,,,1.0,,,,1.0
LOLTMNT03_54813,3.0,0.67,0.0,1.0,543.67,423.67,3.0,0.67,0.25,1.5,-601.33,-286.0,5.0,0.6,0.2,1.0,-0.4,-151.6,10.0,0.7,0.1,1.0,-1.0,34.9,3.0,0.33,0.33,1.78,157.33,204.67,6.0,0.5,0.0,0.94,-300.33,-299.17,13.0,0.46,0.77,2.11,275.46,336.23,3.0,0.67,0.25,2.08,-278.33,21.67,5.0,0.2,0.0,0.12,-32.2,-85.8,2.0,0.5,0.0,0.0,-241.0,-278.5,0.0,0.0,1.0,0.0,1.0,0.0
10861-10861_game_2,1.0,0.0,,0.38,,,3.0,0.67,,0.58,,,5.0,0.6,,0.85,,,4.0,0.5,,1.07,,,7.0,0.57,,1.13,,,2.0,1.0,,3.5,,,3.0,0.0,,1.2,,,2.0,0.5,,0.73,,,5.0,0.4,,0.33,,,4.0,1.0,,0.12,,,,0.0,,,,0.0
LOLTMNT03_54815,3.0,0.67,0.0,1.0,543.67,423.67,3.0,0.67,0.25,1.5,-601.33,-286.0,5.0,0.6,0.2,1.0,-0.4,-151.6,9.0,0.11,0.33,0.58,9.78,281.67,4.0,0.25,0.25,0.45,-33.25,-19.5,7.0,0.29,0.14,1.0,-68.43,-338.29,13.0,0.46,0.77,2.11,275.46,336.23,3.0,0.67,0.25,2.08,-278.33,21.67,8.0,0.38,0.12,0.1,212.5,274.38,2.0,0.5,0.0,0.0,-241.0,-278.5,1.0,1.0,1.0,0.0,1.0,1.0
10904-10904_game_1,15.0,0.6,,0.8,,,5.0,0.6,,1.09,,,4.0,0.5,,0.62,,,13.0,0.62,,1.76,,,5.0,0.4,,2.42,,,8.0,0.38,,1.62,,,1.0,1.0,,8.0,,,7.0,0.71,,2.46,,,5.0,0.6,,0.5,,,3.0,0.33,,0.07,,,,1.0,,,,1.0
10862-10862_game_1,3.0,0.67,,0.5,,,5.0,1.0,,1.86,,,2.0,0.5,,0.6,,,4.0,0.75,,1.71,,,3.0,0.0,,0.78,,,1.0,1.0,,3.0,,,8.0,0.38,,0.91,,,5.0,0.8,,4.88,,,4.0,0.25,,0.3,,,9.0,0.56,,0.28,,,,0.0,,,,0.0
10904-10904_game_2,7.0,0.71,,1.6,,,2.0,0.5,,1.4,,,13.0,0.62,,1.76,,,12.0,0.42,,0.97,,,8.0,0.38,,1.62,,,5.0,0.4,,0.5,,,15.0,0.73,,2.5,,,10.0,0.6,,2.55,,,10.0,0.5,,0.13,,,7.0,0.57,,0.15,,,,0.0,,,,1.0
LOLTMNT03_54816,3.0,0.0,0.0,0.17,159.0,275.0,13.0,0.54,0.15,1.12,-191.92,-207.54,4.0,0.25,0.0,0.2,-147.5,-414.25,5.0,0.6,0.2,1.33,92.0,267.2,11.0,0.18,0.23,0.85,-109.73,-310.0,8.0,0.5,0.0,1.13,-211.12,-331.5,4.0,0.75,0.8,1.82,28.5,-137.0,13.0,0.46,0.77,2.11,275.46,336.23,3.0,0.67,0.0,0.11,-173.67,-755.33,2.0,0.5,0.0,0.67,183.0,329.5,0.0,0.0,0.0,0.0,0.0,0.0
10862-10862_game_2,1.0,0.0,,0.0,,,3.0,0.33,,0.27,,,2.0,0.5,,0.67,,,4.0,1.0,,1.73,,,4.0,0.5,,1.82,,,5.0,0.4,,0.62,,,3.0,0.0,,0.73,,,3.0,1.0,,10.33,,,3.0,0.33,,0.46,,,2.0,1.0,,0.67,,,,0.0,,,,0.0
10904-10904_game_3,1.0,0.0,,0.33,,,7.0,0.71,,1.6,,,3.0,0.33,,1.14,,,6.0,0.33,,0.45,,,4.0,0.25,,1.89,,,6.0,0.67,,1.55,,,10.0,0.6,,2.55,,,11.0,0.36,,1.03,,,3.0,0.67,,0.33,,,3.0,0.67,,0.17,,,,0.0,,,,0.0
LOLTMNT04_31530,2.0,0.5,0.0,0.75,-275.5,-242.0,2.0,0.5,0.5,0.4,780.5,1004.5,10.0,0.4,0.31,0.48,-236.0,-344.6,5.0,0.4,0.75,0.62,369.4,138.0,3.0,1.0,0.33,1.38,-106.0,527.33,4.0,0.75,0.5,2.33,-15.0,96.25,5.0,0.8,0.33,2.0,11.0,218.0,1.0,0.0,0.5,0.14,340.0,112.0,8.0,0.75,0.62,2.08,447.75,1002.62,1.0,0.0,0.0,0.0,-508.0,-845.0,0.0,0.0,1.0,1.0,1.0,1.0
10905-10905_game_1,13.0,0.69,,1.72,,,8.0,0.38,,0.96,,,7.0,0.57,,0.1,,,5.0,0.6,,1.15,,,4.0,0.5,,1.25,,,9.0,0.22,,0.72,,,12.0,0.58,,2.58,,,4.0,0.5,,0.64,,,3.0,1.0,,0.17,,,13.0,0.31,,0.1,,,,1.0,,,,1.0
10863-10863_game_1,2.0,1.0,,3.5,,,6.0,0.33,,0.5,,,3.0,1.0,,4.33,,,4.0,0.75,,1.0,,,1.0,1.0,,4.0,,,2.0,0.0,,0.25,,,8.0,0.88,,2.75,,,4.0,0.5,,4.5,,,1.0,1.0,,1.0,,,10.0,0.6,,0.19,,,,1.0,,,,1.0
LOLTMNT03_55456,15.0,0.73,0.06,1.12,-348.4,-463.33,2.0,0.0,0.0,0.14,-37.0,-38.0,6.0,0.67,0.67,1.43,236.67,92.67,4.0,0.25,0.0,0.38,-426.75,-818.0,2.0,0.5,0.0,1.5,245.0,93.5,2.0,0.0,0.0,0.33,-38.0,-281.0,7.0,0.57,0.12,1.8,24.29,-0.57,4.0,0.0,0.0,0.2,-279.5,-991.25,13.0,0.62,0.23,0.3,126.85,228.85,1.0,0.0,0.0,0.0,-24.0,-227.0,1.0,1.0,1.0,1.0,1.0,1.0
LOLTMNT04_31532,6.0,0.5,0.33,1.13,343.67,786.33,1.0,0.0,0.0,0.11,-716.0,-2722.0,10.0,0.4,0.31,0.48,-236.0,-344.6,5.0,0.4,0.75,0.62,369.4,138.0,5.0,0.6,2.0,1.87,202.0,702.6,1.0,0.0,0.33,0.2,-1933.0,-3609.0,5.0,0.8,0.33,2.0,11.0,218.0,3.0,0.67,0.0,1.55,-323.67,-729.0,8.0,0.75,0.62,2.08,447.75,1002.62,2.0,0.5,0.0,0.07,-877.5,-1268.5,1.0,0.0,1.0,0.0,0.0,1.0
10863-10863_game_2,1.0,0.0,,0.17,,,5.0,0.8,,1.7,,,4.0,0.25,,0.94,,,1.0,1.0,,8.0,,,6.0,0.67,,1.4,,,5.0,0.8,,1.35,,,1.0,0.0,,0.0,,,2.0,0.5,,3.0,,,4.0,0.75,,0.04,,,2.0,0.5,,0.38,,,,1.0,,,,0.0
10905-10905_game_2,1.0,0.0,,0.0,,,7.0,0.57,,0.5,,,6.0,0.33,,0.84,,,2.0,1.0,,2.0,,,9.0,0.22,,0.72,,,6.0,0.83,,3.27,,,3.0,0.33,,2.6,,,3.0,0.67,,3.17,,,13.0,0.31,,0.1,,,5.0,0.6,,0.17,,,,1.0,,,,0.0
LOLTMNT03_55468,3.0,0.67,0.0,2.2,-68.67,525.0,1.0,0.0,0.0,0.17,-5.0,-856.0,8.0,0.5,0.12,0.74,26.0,65.62,11.0,0.64,0.64,1.1,-16.91,108.55,7.0,0.43,0.0,0.82,-213.71,-58.0,11.0,0.64,0.18,1.33,216.91,221.45,5.0,0.6,0.2,3.6,-46.8,271.4,7.0,0.86,0.62,3.09,-225.57,-328.86,6.0,0.33,0.0,0.14,-518.17,-619.33,3.0,0.67,0.33,0.44,1077.33,1742.67,0.0,0.0,0.0,1.0,0.0,1.0
LOLTMNT04_31544,6.0,0.5,0.17,1.0,17.33,15.5,6.0,0.33,0.17,0.77,-411.33,-1152.83,4.0,0.25,0.0,0.22,-715.25,-901.0,1.0,1.0,1.0,1.0,532.0,631.0,4.0,0.5,0.25,1.22,23.5,191.25,3.0,0.67,0.67,2.4,119.0,-482.0,5.0,0.6,0.5,1.67,-351.2,-336.4,5.0,0.6,0.2,2.5,140.8,53.4,5.0,0.6,0.17,0.57,376.8,877.8,1.0,1.0,0.0,0.0,-328.0,-937.0,1.0,0.0,0.0,0.0,1.0,0.0
10906-10906_game_1,2.0,1.0,,1.5,,,7.0,0.57,,0.26,,,8.0,0.88,,2.0,,,4.0,0.5,,0.64,,,6.0,0.83,,2.33,,,4.0,0.5,,1.25,,,8.0,0.75,,2.3,,,7.0,0.43,,2.21,,,2.0,1.0,,1.33,,,6.0,0.17,,0.2,,,,1.0,,,,1.0
LOLTMNT03_54852,9.0,0.44,0.3,0.86,183.22,233.67,1.0,0.0,1.0,0.17,215.0,326.0,7.0,0.57,0.38,1.0,-143.71,-117.57,4.0,0.0,0.0,0.12,14.5,-141.5,3.0,1.0,0.67,4.75,135.67,106.0,7.0,0.43,0.0,0.82,-213.71,-58.0,8.0,0.62,0.67,2.06,453.12,397.0,1.0,0.0,0.0,0.0,-354.0,-361.0,1.0,1.0,0.0,4.0,-317.0,-467.0,2.0,0.0,1.0,0.4,-132.5,-68.0,0.0,0.0,1.0,0.0,1.0,1.0
LOLTMNT04_31549,4.0,0.75,0.0,0.88,113.0,-26.75,8.0,0.62,0.88,1.94,-24.75,89.38,4.0,0.75,0.0,1.4,-102.25,-299.0,5.0,0.6,0.4,0.44,-68.2,-315.2,4.0,0.75,0.75,1.38,420.0,788.25,5.0,0.4,0.4,1.42,-159.2,-471.8,10.0,0.9,0.1,2.22,475.0,1098.5,5.0,0.6,0.2,2.5,140.8,53.4,7.0,0.86,0.29,0.29,-43.57,35.71,2.0,0.0,0.0,0.4,97.0,144.0,1.0,0.0,1.0,1.0,1.0,1.0
10906-10906_game_2,16.0,0.56,,0.51,,,5.0,1.0,,0.82,,,1.0,0.0,,0.75,,,8.0,0.88,,1.05,,,6.0,0.5,,0.71,,,8.0,1.0,,7.5,,,6.0,0.67,,2.07,,,5.0,0.8,,2.09,,,5.0,0.6,,0.27,,,2.0,1.0,,0.0,,,,0.0,,,,0.0
LOLTMNT04_31552,1.0,0.0,1.0,0.5,287.0,373.0,1.0,1.0,1.0,2.0,-287.0,-373.0,1.0,0.0,0.0,0.0,-597.0,-592.0,4.0,0.75,0.0,1.4,-102.25,-299.0,2.0,0.5,0.0,0.86,-1163.5,-1323.5,4.0,0.75,0.75,1.38,420.0,788.25,2.0,0.5,0.0,0.8,-743.5,-1453.5,3.0,1.0,2.33,8.33,1303.0,2347.33,2.0,0.5,1.0,0.8,106.5,57.0,3.0,1.0,0.33,0.33,-280.33,-60.0,0.0,0.0,1.0,0.0,0.0,0.0
LOLTMNT04_31576,2.0,0.0,0.0,0.4,-268.0,345.5,5.0,0.8,0.2,1.7,21.2,297.8,6.0,0.17,0.38,0.43,-226.33,-259.83,2.0,1.0,0.5,1.0,351.0,82.5,3.0,0.67,0.67,1.62,82.67,703.67,3.0,1.0,0.67,1.4,327.67,59.0,6.0,0.33,0.83,2.41,-37.0,-59.33,7.0,0.43,0.86,1.82,221.86,-26.43,7.0,0.14,0.25,0.14,-7.71,-84.43,2.0,0.5,0.0,0.18,194.5,-8.5,1.0,0.0,0.0,1.0,0.0,0.0
LOLTMNT01_68700,3.0,0.33,1.33,1.0,491.0,641.33,3.0,1.0,1.33,6.33,438.0,1282.0,3.0,0.33,1.33,1.17,171.0,-8.33,5.0,0.8,0.4,0.79,-208.8,-192.6,2.0,0.0,0.0,2.0,77.0,117.0,8.0,0.62,0.62,1.47,58.5,-50.75,1.0,0.0,0.0,0.0,-1404.0,-3077.0,5.0,0.6,0.2,2.75,32.6,169.0,2.0,0.0,0.0,0.0,-235.0,-514.5,5.0,0.6,0.4,0.2,-59.4,-51.8,0.0,0.0,0.0,0.0,0.0,0.0
LOLTMNT01_68730,3.0,0.67,0.67,1.78,52.33,-297.67,1.0,0.0,1.0,0.67,535.0,328.0,2.0,0.5,1.0,0.43,61.0,130.0,5.0,0.4,0.5,0.56,20.6,235.8,2.0,0.5,0.5,2.0,-82.0,-46.0,1.0,0.0,1.0,0.17,335.0,310.0,6.0,0.5,0.5,1.38,97.17,-151.0,4.0,0.25,0.25,1.0,-173.5,-474.0,3.0,0.67,0.33,0.5,95.0,-15.67,1.0,0.0,0.0,1.0,-63.0,-110.0,1.0,0.0,1.0,1.0,1.0,1.0
LOLTMNT04_32530,2.0,0.0,0.5,0.1,449.0,-99.0,2.0,1.0,0.0,1.2,-533.5,-321.5,5.0,0.2,0.4,0.36,-11.2,-331.8,1.0,1.0,1.0,2.0,481.0,842.0,3.0,0.67,0.67,1.6,95.67,-390.67,3.0,0.67,0.67,2.13,-24.0,181.33,5.0,0.4,1.0,1.64,18.4,-705.2,8.0,0.5,1.0,2.4,84.62,182.0,5.0,0.4,0.0,0.36,-158.4,-255.4,7.0,0.43,0.12,0.23,-12.14,132.86,0.0,0.0,1.0,0.0,0.0,0.0
