gameid,side,position,teamname,teamid,result,firstblood,team kpm,firstdragon,firstherald,firstbaron,firsttower
LOLTMNT06_24778,Red,team,NNO Prime,oe:team:2ae1a4c6fe17bf70dd4b5520d60f55b,1,0.0,0.7813,0.0,0.0,1.0,1.0
LOLTMNT06_25747,Blue,team,Aegis,oe:team:e3a29387c70230d76837b86c2aefd14,0,1.0,0.3282,0.0,1.0,0.0,0.0
LOLTMNT06_25747,Red,team,GameWard,oe:team:312ee76ca74cbb5cb984d8b71ef4847,1,0.0,0.4376,1.0,0.0,1.0,1.0
LOLTMNT04_31430,Blue,team,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,0,0.0,0.3646,1.0,1.0,0.0,0.0
LOLTMNT04_31430,Red,team,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,1,1.0,0.6987,0.0,0.0,1.0,1.0
LOLTMNT01_67244,Blue,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,0.0,0.1974,0.0,1.0,0.0,1.0
LOLTMNT01_67244,Red,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,1,1.0,0.4934,1.0,0.0,1.0,0.0
LOLTMNT04_31431,Blue,team,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,1,1.0,0.628,0.0,1.0,1.0,1.0
LOLTMNT04_31431,Red,team,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,0,0.0,0.471,1.0,0.0,0.0,0.0
LOLTMNT01_65822,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,0,0.0,0.4503,0.0,1.0,0.0,1.0
LOLTMNT01_65822,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,1,1.0,1.0507,1.0,0.0,1.0,0.0
LOLTMNT01_67260,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,1,1.0,0.6506,0.0,0.0,0.0,0.0
LOLTMNT01_67260,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,0.0,0.3614,1.0,1.0,1.0,1.0
LOLTMNT01_67270,Blue,team,All Knights,oe:team:ac644a006bcf1a44682d666df19864c,1,0.0,0.797,1.0,1.0,1.0,1.0
LOLTMNT01_67270,Red,team,Leviatan,oe:team:53ef3d5a3ac5d88bc000eff7d87aeb3,0,1.0,0.4175,0.0,0.0,0.0,0.0
LOLTMNT03_54370,Blue,team,OKSavingsBank BRION Challengers,oe:team:5d069a5aeb88f79b4b92dfa2b9f2a3c,0,1.0,0.5058,1.0,0.0,1.0,0.0
LOLTMNT03_54370,Red,team,FearX Youth,oe:team:1c549aec787136db0efdfac47eba51b,1,0.0,0.4525,0.0,1.0,0.0,1.0
LOLTMNT03_52990,Blue,team,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,0,0.0,0.4792,1.0,1.0,1.0,1.0
LOLTMNT03_52990,Red,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,1.0,0.7428,0.0,0.0,0.0,0.0
LOLTMNT03_54369,Blue,team,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,1,1.0,0.554,1.0,1.0,1.0,1.0
LOLTMNT03_54369,Red,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,0,0.0,0.0652,0.0,0.0,0.0,0.0
LOLTMNT03_55003,Blue,team,Dplus KIA Challengers,oe:team:2d26f8190f9d5cd2e0cb2232d9b7481,0,0.0,0.455,1.0,1.0,0.0,1.0
LOLTMNT03_55003,Red,team,Hanwha Life Esports Challengers,oe:team:2a5e5fceaa40b335ebc6b49359abf62,1,1.0,0.4282,0.0,0.0,1.0,0.0
LOLTMNT03_54382,Blue,team,FearX Youth,oe:team:1c549aec787136db0efdfac47eba51b,1,1.0,0.722,0.0,1.0,0.0,1.0
LOLTMNT03_54382,Red,team,OKSavingsBank BRION Challengers,oe:team:5d069a5aeb88f79b4b92dfa2b9f2a3c,0,0.0,0.5124,1.0,0.0,1.0,0.0
10855-10855_game_1,Blue,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,0.0,0.4704,,,,
10855-10855_game_1,Red,team,Top Esports Challenger,oe:team:eaeaad6cbcd022d2b872d4776aae2e6,0,1.0,0.2171,,,,
LOLTMNT03_55007,Blue,team,Gen.G Global Academy,oe:team:4c9dd0212552afe76315b616b7891f5,0,1.0,0.4643,1.0,1.0,0.0,1.0
LOLTMNT03_55007,Red,team,DRX Challengers,oe:team:55b3d6b2c940afa4e24978c55dfea27,1,0.0,0.7647,0.0,0.0,1.0,0.0
10855-10855_game_2,Blue,team,Top Esports Challenger,oe:team:eaeaad6cbcd022d2b872d4776aae2e6,0,0.0,0.5266,,,,
10855-10855_game_2,Red,team,EDG Youth Team,oe:team:6a04b6d8daa2cb0c623e81db686de40,1,1.0,0.8868,,,,
10898-10898_game_1,Blue,team,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,1.0,0.3496,,,,
10898-10898_game_1,Red,team,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,0,0.0,0.2542,,,,
10856-10856_game_1,Blue,team,Team WE Academy,oe:team:85bf857a01b615a257739e34d9f0720,0,0.0,0.192,,,,
10856-10856_game_1,Red,team,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,1.0,0.6033,,,,
LOLTMNT03_54407,Blue,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.4639,1.0,0.0,1.0,0.0
LOLTMNT03_54407,Red,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,0.0,0.2474,0.0,1.0,0.0,1.0
10898-10898_game_2,Blue,team,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,0,1.0,0.4025,,,,
10898-10898_game_2,Red,team,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,1,0.0,0.5263,,,,
10856-10856_game_2,Blue,team,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,0,0.0,0.202,,,,
10856-10856_game_2,Red,team,Team WE Academy,oe:team:85bf857a01b615a257739e34d9f0720,1,1.0,0.6734,,,,
LOLTMNT03_55029,Blue,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,0.0,0.0897,0.0,0.0,0.0,0.0
LOLTMNT03_55029,Red,team,FearX,oe:team:bfa80d2349e695195e5ba8d744d4623,1,1.0,0.4187,1.0,1.0,1.0,1.0
LOLTMNT04_32387,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,0,0.0,0.1882,1.0,1.0,0.0,0.0
LOLTMNT04_32387,Red,team,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,1,1.0,0.6023,0.0,0.0,1.0,1.0
10899-10899_game_1,Blue,team,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,0,0.0,0.2254,,,,
10899-10899_game_1,Red,team,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,1,1.0,0.507,,,,
10856-10856_game_3,Blue,team,Team WE Academy,oe:team:85bf857a01b615a257739e34d9f0720,0,1.0,0.2572,,,,
10856-10856_game_3,Red,team,Oh My God Academy,oe:team:d6ede6ace357c075af068ccac12ae9f,1,0.0,0.5378,,,,
LOLTMNT04_32389,Blue,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,1,0.0,0.3695,1.0,1.0,0.0,1.0
LOLTMNT04_32389,Red,team,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,0,1.0,0.1344,0.0,0.0,0.0,0.0
10899-10899_game_2,Blue,team,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,0,0.0,0.276,,,,
10899-10899_game_2,Red,team,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,1,1.0,0.5244,,,,
10857-10857_game_1,Blue,team,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,1,1.0,0.9042,,,,
10857-10857_game_1,Red,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,0.0,0.3978,,,,
LOLTMNT03_55045,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,0.0,0.3315,1.0,1.0,0.0,0.0
LOLTMNT03_55045,Red,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1.0,0.7044,0.0,0.0,1.0,1.0
LOLTMNT04_32391,Blue,team,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,1,1.0,0.3914,0.0,1.0,1.0,1.0
LOLTMNT04_32391,Red,team,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,0,0.0,0.2408,1.0,0.0,0.0,0.0
10899-10899_game_3,Blue,team,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,1,1.0,0.5447,,,,
10899-10899_game_3,Red,team,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,0,0.0,0.1167,,,,
10857-10857_game_2,Blue,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,1,1.0,0.6163,,,,
10857-10857_game_2,Red,team,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,0,0.0,0.2201,,,,
10900-10900_game_1,Blue,team,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,1,1.0,0.3029,,,,
10900-10900_game_1,Red,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,0,0.0,0.0909,,,,
LOLTMNT03_55054,Blue,team,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,0,0.0,0.5164,0.0,0.0,1.0,0.0
LOLTMNT03_55054,Red,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1.0,0.6103,1.0,1.0,0.0,1.0
10857-10857_game_3,Blue,team,Royal Club,oe:team:5e97f293e9986969e0abb397228dd6f,1,1.0,0.9843,,,,
10857-10857_game_3,Red,team,LNG Academy,oe:team:2506f4369f41031c5ae85640da9f749,0,0.0,0.3281,,,,
LOLTMNT04_32399,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,0,0.0,0.4497,0.0,0.0,0.0,0.0
LOLTMNT04_32399,Red,team,J Team,oe:team:b41d715b166da7092724123264e4560,1,1.0,0.5782,1.0,1.0,1.0,1.0
10900-10900_game_2,Blue,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.5303,,,,
10900-10900_game_2,Red,team,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,0,0.0,0.2475,,,,
10900-10900_game_3,Blue,team,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,0,0.0,0.2126,,,,
10900-10900_game_3,Red,team,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,1,1.0,0.6734,,,,
LOLTMNT04_31462,Blue,team,Antic Esports,oe:team:22fca4d0e6f23af1d0bfc7b3b4de18c,0,0.0,0.3348,0.0,1.0,0.0,1.0
LOLTMNT04_31462,Red,team,J Team,oe:team:b41d715b166da7092724123264e4560,1,1.0,1.2647,1.0,0.0,1.0,0.0
LOLTMNT01_65968,Blue,team,Vikings Esports,oe:team:cf86fb7851143579fd719251377c444,0,0.0,0.3008,0.0,0.0,0.0,0.0
LOLTMNT01_65968,Red,team,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,1,1.0,0.5348,1.0,1.0,1.0,1.0
LOLTMNT01_65975,Blue,team,Vikings Esports,oe:team:cf86fb7851143579fd719251377c444,0,1.0,0.2781,1.0,0.0,0.0,0.0
LOLTMNT01_65975,Red,team,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,1,0.0,0.4634,0.0,1.0,1.0,1.0
LOLTMNT03_54516,Blue,team,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,1,0.0,0.5184,0.0,0.0,0.0,1.0
LOLTMNT03_54516,Red,team,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,0,1.0,0.2765,1.0,1.0,1.0,0.0
LOLTMNT03_55145,Blue,team,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,0,0.0,0.3581,0.0,0.0,0.0,0.0
LOLTMNT03_55145,Red,team,ZETA,oe:team:50c26816bdd3bb2a02def8e11a5cd5a,1,1.0,0.9947,1.0,1.0,1.0,1.0
LOLTMNT06_24803,Blue,team,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,1,0.0,0.3685,1.0,0.0,1.0,0.0
LOLTMNT06_24803,Red,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,0,1.0,0.1842,0.0,1.0,0.0,1.0
LOLTMNT06_25781,Blue,team,Venomcrest Esports,oe:team:db052729079b7bbe03274df413b2d1b,0,0.0,0.2813,0.0,1.0,0.0,0.0
LOLTMNT06_25781,Red,team,Ruddy Esports,oe:team:1360b56735647c1a908fc807aa8f09c,1,1.0,0.625,1.0,0.0,1.0,1.0
LOLTMNT06_25776,Blue,team,BK ROG Esports,oe:team:c40f6d0d20a7a718c60342e48c144a2,1,1.0,0.9796,0.0,1.0,1.0,1.0
LOLTMNT06_25776,Red,team,Aegis,oe:team:e3a29387c70230d76837b86c2aefd14,0,0.0,0.5248,1.0,0.0,0.0,0.0
LOLTMNT03_54530,Blue,team,Guinea Pink Alpaca,oe:team:c288aa1a7bae5494d7ba97a65e28378,0,0.0,0.4666,1.0,0.0,0.0,0.0
LOLTMNT03_54530,Red,team,Universae Instituto FP,oe:team:2d02ba0b874367692a25110f0e321f6,1,1.0,0.6038,0.0,1.0,1.0,1.0
LOLTMNT03_55160,Blue,team,Delta Syndicate,oe:team:d7b1c568f7a023c10d7ad7778b48cc7,1,1.0,0.6475,1.0,1.0,1.0,1.0
LOLTMNT03_55160,Red,team,H3ARTS,oe:team:9612b71bae1efe2a13f2fa4df2a421a,0,0.0,0.3237,0.0,0.0,0.0,0.0
LOLTMNT03_54546,Blue,team,Ramboot Club,oe:team:d17ce7a4192b52f8e1daf94c381c75f,0,0.0,0.1588,1.0,1.0,0.0,0.0
LOLTMNT03_54546,Red,team,Guasones,oe:team:91c35185025768de7d8aa448933f56c,1,1.0,0.5717,0.0,0.0,1.0,1.0
LOLTMNT03_55171,Blue,team,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,1,1.0,0.3037,0.0,0.0,0.0,0.0
LOLTMNT03_55171,Red,team,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,0,0.0,0.2278,1.0,1.0,1.0,1.0
LOLTMNT06_25791,Blue,team,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,0,0.0,0.2841,0.0,1.0,0.0,1.0
LOLTMNT06_25791,Red,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,1.0,0.6944,1.0,0.0,1.0,0.0
LOLTMNT06_24818,Blue,team,Ruddy Esports,oe:team:1360b56735647c1a908fc807aa8f09c,1,0.0,0.7554,1.0,1.0,0.0,1.0
LOLTMNT06_24818,Red,team,Venomcrest Esports,oe:team:db052729079b7bbe03274df413b2d1b,0,1.0,0.3957,0.0,0.0,0.0,0.0
LOLTMNT03_55183,Blue,team,Atleta Esport,oe:team:2857b1b013cbea649c5c610a18efa44,0,0.0,0.1466,0.0,0.0,0.0,0.0
LOLTMNT03_55183,Red,team,Dsyre Esports,oe:team:f05dcb5635b1d32962510e26e412218,1,1.0,0.5131,1.0,1.0,1.0,1.0
LOLTMNT03_55187,Blue,team,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,0,0.0,0.4096,1.0,0.0,0.0,0.0
LOLTMNT03_55187,Red,team,mCon esports,oe:team:ee662fa8580ced6fb87aa4ca5b1fe7b,1,1.0,0.5266,0.0,1.0,1.0,1.0
LOLTMNT06_25792,Blue,team,GameWard,oe:team:312ee76ca74cbb5cb984d8b71ef4847,0,0.0,0.4186,1.0,0.0,0.0,0.0
LOLTMNT06_25792,Red,team,Karmine Corp Blue,oe:team:42bf6c1040db8f2221ff017fa4d34e4,1,1.0,0.9767,0.0,1.0,1.0,1.0
LOLTMNT03_55181,Blue,team,Geekay Esports,oe:team:1ff3f5c94edd806e1fed4105fc48995,1,1.0,0.7407,1.0,1.0,1.0,1.0
LOLTMNT03_55181,Red,team,RA'AD,oe:team:6a4c502c27267c22c54b431be11b43f,0,0.0,0.1852,0.0,0.0,0.0,0.0
LOLTMNT03_54561,Blue,team,H3ARTS,oe:team:9612b71bae1efe2a13f2fa4df2a421a,0,1.0,0.1372,0.0,0.0,0.0,0.0
LOLTMNT03_54561,Red,team,Delta Syndicate,oe:team:d7b1c568f7a023c10d7ad7778b48cc7,1,0.0,0.6518,1.0,1.0,1.0,1.0
LOLTMNT03_55203,Blue,team,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,1,0.0,0.5585,0.0,1.0,1.0,1.0
LOLTMNT03_55203,Red,team,Case Esports,oe:team:a7d0fbf8d498d1ecf38752df7f6259d,0,1.0,0.2094,1.0,0.0,0.0,0.0
LOLTMNT06_24823,Blue,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,1.0,0.5907,1.0,1.0,1.0,1.0
LOLTMNT06_24823,Red,team,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,0,0.0,0.0933,0.0,0.0,0.0,0.0
LOLTMNT06_25794,Blue,team,Ruddy Esports,oe:team:1360b56735647c1a908fc807aa8f09c,1,0.0,0.7696,0.0,0.0,1.0,1.0
LOLTMNT06_25794,Red,team,Venomcrest Esports,oe:team:db052729079b7bbe03274df413b2d1b,0,1.0,0.3207,1.0,1.0,0.0,0.0
LOLTMNT03_55206,Blue,team,Dsyre Esports,oe:team:f05dcb5635b1d32962510e26e412218,0,0.0,0.0983,0.0,0.0,0.0,0.0
LOLTMNT03_55206,Red,team,Atleta Esport,oe:team:2857b1b013cbea649c5c610a18efa44,1,1.0,0.5895,1.0,1.0,1.0,1.0
LOLTMNT03_55208,Blue,team,mCon esports,oe:team:ee662fa8580ced6fb87aa4ca5b1fe7b,0,1.0,0.2992,0.0,0.0,0.0,1.0
LOLTMNT03_55208,Red,team,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,1,0.0,0.5651,1.0,1.0,1.0,0.0
LOLTMNT06_25797,Blue,team,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,0,1.0,0.3714,0.0,1.0,0.0,0.0
LOLTMNT06_25797,Red,team,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,1,0.0,0.8286,1.0,0.0,1.0,1.0
LOLTMNT06_24824,Blue,team,Team du Sud,oe:team:1dc6411295a36bd29c29b1096ba859d,0,0.0,0.4096,0.0,0.0,0.0,0.0
LOLTMNT06_24824,Red,team,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,1,1.0,0.8532,1.0,1.0,1.0,1.0
LOLTMNT03_54572,Blue,team,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,0,0.0,0.1722,1.0,1.0,0.0,0.0
LOLTMNT03_54572,Red,team,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,1,1.0,0.4019,0.0,0.0,1.0,1.0
LOLTMNT03_54575,Blue,team,H3ARTS,oe:team:9612b71bae1efe2a13f2fa4df2a421a,0,0.0,0.2876,1.0,0.0,0.0,0.0
LOLTMNT03_54575,Red,team,Delta Syndicate,oe:team:d7b1c568f7a023c10d7ad7778b48cc7,1,1.0,0.549,0.0,1.0,1.0,1.0
LOLTMNT03_54574,Blue,team,GnG Amazigh,oe:team:c9d247506c051256fff4babbcfcab82,0,1.0,0.5625,1.0,0.0,0.0,1.0
LOLTMNT03_54574,Red,team,Anubis Gaming,oe:team:f2094ae60f9b1f3b6a17ad88ad75fc1,1,0.0,1.05,0.0,1.0,1.0,0.0
LOLTMNT03_54579,Blue,team,UCAM Esports,oe:team:746e6715fc4295c54954be5efc385af,0,1.0,0.3468,0.0,0.0,0.0,0.0
LOLTMNT03_54579,Red,team,GIANTX Pride,oe:team:1027c6e0b1984a79fdd7be04072b547,1,0.0,0.763,1.0,1.0,1.0,1.0
LOLTMNT06_25800,Blue,team,Lupus Esports,oe:team:1b4462a50541e063fc148be4082fd0b,0,1.0,0.4866,1.0,1.0,1.0,1.0
LOLTMNT06_25800,Red,team,BeFive,oe:team:548579194cfbf70ae730c1f1c24a013,1,0.0,0.4623,0.0,0.0,0.0,0.0
LOLTMNT03_54581,Blue,team,Atleta Esport,oe:team:2857b1b013cbea649c5c610a18efa44,0,0.0,0.0952,0.0,0.0,0.0,0.0
LOLTMNT03_54581,Red,team,Dsyre Esports,oe:team:f05dcb5635b1d32962510e26e412218,1,1.0,0.7298,1.0,1.0,1.0,1.0
LOLTMNT03_55222,Blue,team,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,1,1.0,0.7156,1.0,1.0,1.0,1.0
LOLTMNT03_55222,Red,team,mCon esports,oe:team:ee662fa8580ced6fb87aa4ca5b1fe7b,0,0.0,0.458,0.0,0.0,0.0,0.0
LOLTMNT06_24828,Blue,team,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,0.0,0.462,1.0,0.0,0.0,0.0
LOLTMNT06_24828,Red,team,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,0,1.0,0.242,0.0,1.0,1.0,1.0
LOLTMNT06_24827,Blue,team,Solary,oe:team:90938c428db11f6e372f5c6833b9743,0,1.0,0.1577,0.0,0.0,0.0,0.0
LOLTMNT06_24827,Red,team,Vitality.Bee,oe:team:ccd089bf173a5fff1063eb0576201a7,1,0.0,0.7096,1.0,1.0,1.0,1.0
LOLTMNT01_67535,Blue,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,0,0.0,0.1162,0.0,1.0,0.0,0.0
LOLTMNT01_67535,Red,team,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,1,1.0,0.4356,1.0,0.0,1.0,1.0
LOLTMNT03_55227,Blue,team,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,0,1.0,0.1535,0.0,0.0,0.0,0.0
LOLTMNT03_55227,Red,team,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,1,0.0,0.522,1.0,1.0,1.0,1.0
LOLTMNT03_55229,Blue,team,Twisted Minds,oe:team:40d8ba3a56bb69899bc84d078a11c1a,1,0.0,0.5842,0.0,1.0,1.0,1.0
LOLTMNT03_55229,Red,team,One More Esports,oe:team:ca663b1c89065ae6491db8e9cd5c305,0,1.0,0.2062,1.0,0.0,0.0,0.0
LOLTMNT03_55232,Blue,team,Rebels Gaming,oe:team:60411922d8062ecea0c728af9c876a0,1,1.0,0.7734,1.0,1.0,1.0,1.0
LOLTMNT03_55232,Red,team,Los Heretics,oe:team:2dfc66b98002c5afad2a98dbf86e350,0,0.0,0.7734,0.0,0.0,0.0,0.0
LOLTMNT03_55233,Blue,team,Dsyre Esports,oe:team:f05dcb5635b1d32962510e26e412218,1,1.0,0.6671,1.0,1.0,1.0,1.0
LOLTMNT03_55233,Red,team,Atleta Esport,oe:team:2857b1b013cbea649c5c610a18efa44,0,0.0,0.3335,0.0,0.0,0.0,0.0
LOLTMNT03_54594,Blue,team,A One Man Army,oe:team:8e2b0d0cd75672565eb80d7e5beaa92,1,0.0,0.8701,0.0,1.0,1.0,1.0
LOLTMNT03_54594,Red,team,mCon esports,oe:team:ee662fa8580ced6fb87aa4ca5b1fe7b,0,1.0,0.2538,1.0,0.0,0.0,0.0
LOLTMNT01_68149,Blue,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,0,0.0,0.2914,0.0,0.0,0.0,0.0
LOLTMNT01_68149,Red,team,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,1,1.0,0.765,1.0,1.0,1.0,1.0
LOLTMNT06_24830,Blue,team,Gentle Mates,oe:team:d2c27cb51cedbbac1752f1ec81addc4,1,1.0,0.7407,0.0,0.0,1.0,1.0
LOLTMNT06_24830,Red,team,Team GO,oe:team:8d538207b9de9d20e1a525aae593515,0,0.0,0.202,1.0,1.0,0.0,0.0
LOLTMNT03_54595,Blue,team,Fox Gaming,oe:team:04b0bb961538735de30f92ad6e7cc60,1,0.0,0.3922,0.0,1.0,1.0,1.0
LOLTMNT03_54595,Red,team,Nigma Galaxy,oe:team:c6aa23f2afcbe6fc281c7bb9b96c843,0,1.0,0.4482,1.0,0.0,0.0,0.0
LOLTMNT03_55234,Blue,team,Zero Tenacity,oe:team:125fc4d6b0dc1b21596f4f06a207d62,1,1.0,0.6969,1.0,1.0,1.0,1.0
LOLTMNT03_55234,Red,team,Back2TheGame,oe:team:544b70d08c7df83ccb74d08a677b902,0,0.0,0.365,0.0,0.0,0.0,0.0
LOLTMNT03_54596,Blue,team,Movistar KOI,oe:team:4acc40654379b4da680be1bd3129dfa,0,1.0,0.4468,1.0,0.0,0.0,1.0
LOLTMNT03_54596,Red,team,UCAM Esports,oe:team:746e6715fc4295c54954be5efc385af,1,0.0,0.5426,0.0,1.0,1.0,0.0
LOLTMNT06_25810,Blue,team,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,0,1.0,0.5616,0.0,0.0,1.0,1.0
LOLTMNT06_25810,Red,team,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,0.0,0.624,1.0,1.0,0.0,0.0
LOLTMNT01_67577,Blue,team,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,1,1.0,0.7091,1.0,1.0,1.0,1.0
LOLTMNT01_67577,Red,team,100 Thieves,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,0,0.0,0.197,0.0,0.0,0.0,0.0
LOLTMNT06_24831,Blue,team,GTZ Esports,oe:team:3659b5cb3434354530c31ce71461fc1,0,1.0,0.2804,0.0,0.0,0.0,1.0
LOLTMNT06_24831,Red,team,EGN Esports,oe:team:8d48390319b4f7c25c13dd410b3a0bf,1,0.0,0.761,1.0,1.0,1.0,0.0
LOLTMNT01_68179,Blue,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,1.0,0.3794,0.0,1.0,1.0,0.0
LOLTMNT01_68179,Red,team,Area of Effect Esports,oe:team:f99374803c2802a727e34ba54af754d,0,0.0,0.0584,1.0,0.0,0.0,1.0
LOLTMNT01_67606,Blue,team,Area of Effect Esports,oe:team:f99374803c2802a727e34ba54af754d,1,0.0,0.5882,0.0,1.0,1.0,1.0
LOLTMNT01_67606,Red,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,0,1.0,0.4278,1.0,0.0,0.0,0.0
LOLTMNT01_67611,Blue,team,FlyQuest Challengers,oe:team:51d0aa927d8d8ce1af41a5582770356,1,0.0,0.6674,0.0,1.0,1.0,0.0
LOLTMNT01_67611,Red,team,Area of Effect Esports,oe:team:f99374803c2802a727e34ba54af754d,0,1.0,0.7825,1.0,0.0,0.0,1.0
LOLTMNT01_68217,Blue,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,0,0.0,0.4251,1.0,1.0,1.0,0.0
LOLTMNT01_68217,Red,team,Cincinnati Fear,oe:team:969667ee6e31f83d6da935558895498,1,1.0,0.7193,0.0,0.0,0.0,1.0
LOLTMNT01_67631,Blue,team,Cincinnati Fear,oe:team:969667ee6e31f83d6da935558895498,0,0.0,0.1927,0.0,1.0,0.0,1.0
LOLTMNT01_67631,Red,team,Wildcard Gaming,oe:team:9034597e77937456f89960ad1b8615e,1,1.0,0.5395,1.0,0.0,1.0,0.0
